description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-22 09:16:23,2025-05-22 09:20:41,257604,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-22 09:20:41,2025-05-22 09:20:45,3484,Succeeded
Instellen variabelen administratie urls 3,2025-05-22 09:20:47,2025-05-22 09:20:47,455,Succeeded
Instellen variabelen,2025-05-22 09:20:47,2025-05-22 09:20:48,395,Succeeded
Instellen variabelen administratie urls 1,2025-05-22 09:20:49,2025-05-22 09:20:50,657,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-22 09:20:50,2025-05-22 09:21:30,40117,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-22 09:21:30,2025-05-22 09:21:50,20123,Succeeded
Importeren Import definities part 7,2025-05-22 09:21:52,2025-05-22 09:22:20,27275,Succeeded
Importeren Import definities part 6,2025-05-22 09:22:21,2025-05-22 09:22:48,27739,Succeeded
Importeren Import definities part 5,2025-05-22 09:22:50,2025-05-22 09:23:17,27462,Succeeded
Importeren Import definities part 4,2025-05-22 09:23:18,2025-05-22 09:24:39,80644,Succeeded
Importeren Import definities part 3,2025-05-22 09:24:40,2025-05-22 09:25:14,34181,Succeeded
Importeren Import definities part 2,2025-05-22 09:25:15,2025-05-22 09:25:43,27327,Succeeded
Importeren Import definities part 1,2025-05-22 09:25:44,2025-05-22 09:26:17,33716,Succeeded
Import volledige e-inkoopfactuur,2025-05-22 09:26:19,2025-05-22 09:26:51,32221,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-22 09:26:51,2025-05-22 09:27:05,13513,Succeeded
Grootboekrekening wijzigen,2025-05-22 09:27:06,2025-05-22 09:27:19,12285,Succeeded
Grootboekrekening kopiëren,2025-05-22 09:27:19,2025-05-22 09:27:32,13511,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-22 09:27:33,2025-05-22 09:27:43,10261,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-22 09:27:44,2025-05-22 09:27:57,12647,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-22 09:27:58,2025-05-22 09:28:17,19148,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-22 09:28:19,2025-05-22 09:28:37,18497,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 09:28:38,2025-05-22 09:28:52,14062,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 09:28:52,2025-05-22 09:29:10,17427,Succeeded
