description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 18:44:08,2025-05-24 18:48:20,252199,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 18:48:20,2025-05-24 18:48:23,2993,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 18:48:24,2025-05-24 18:48:27,2133,Succeeded
Instellen variabelen,2025-05-24 18:48:27,2025-05-24 18:48:29,2318,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 18:48:30,2025-05-24 18:48:31,1030,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 18:48:32,2025-05-24 18:49:11,39730,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 18:49:12,2025-05-24 18:49:32,20572,Succeeded
Importeren Import definities part 7,2025-05-24 18:49:34,2025-05-24 18:50:01,26725,Succeeded
Importeren Import definities part 6,2025-05-24 18:50:02,2025-05-24 18:50:29,27367,Succeeded
Importeren Import definities part 5,2025-05-24 18:50:30,2025-05-24 18:50:57,26969,Succeeded
Importeren Import definities part 4,2025-05-24 18:50:58,2025-05-24 18:52:18,80052,Succeeded
Importeren Import definities part 3,2025-05-24 18:52:20,2025-05-24 18:52:53,33630,Succeeded
Importeren Import definities part 2,2025-05-24 18:52:54,2025-05-24 18:53:22,27451,Succeeded
Importeren Import definities part 1,2025-05-24 18:53:23,2025-05-24 18:53:57,33748,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 18:53:58,2025-05-24 18:54:31,33143,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 18:54:31,2025-05-24 18:54:44,12838,Succeeded
Grootboekrekening wijzigen,2025-05-24 18:54:45,2025-05-24 18:54:58,12327,Succeeded
Grootboekrekening kopiëren,2025-05-24 18:54:58,2025-05-24 18:55:12,14455,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 18:55:13,2025-05-24 18:55:23,10048,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 18:55:24,2025-05-24 18:55:36,12044,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-24 18:55:37,2025-05-24 18:55:59,21775,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-24 18:56:01,2025-05-24 18:56:17,16269,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 18:56:17,2025-05-24 18:56:32,14719,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 18:56:32,2025-05-24 18:56:49,17215,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-24 18:56:51,2025-05-24 18:58:31,99846,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-24 18:58:32,2025-05-24 18:58:46,14568,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-24 18:58:47,2025-05-24 18:59:06,18780,Succeeded
Aanmaken ondernemer in Internet,2025-05-24 18:59:07,2025-05-24 18:59:22,15079,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-24 18:59:24,2025-05-24 18:59:52,28146,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-24 18:59:54,2025-05-24 19:00:09,15485,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-24 19:00:10,2025-05-24 19:00:30,19918,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-24 19:00:31,2025-05-24 19:00:41,10020,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-24 19:00:42,2025-05-24 19:01:00,18518,Succeeded
Afschrijvingen triggeren,2025-05-24 19:01:01,2025-05-24 19:01:10,8952,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-24 19:01:11,2025-05-24 19:01:37,26236,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-24 19:01:37,2025-05-24 19:02:08,31365,Succeeded
Betaling doen in Holding B.V.,2025-05-24 19:02:10,2025-05-24 19:02:47,37293,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-24 19:02:48,2025-05-24 19:02:55,7914,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-24 19:02:57,2025-05-24 19:03:05,8568,Succeeded
Match op zoekwaarde (Uitgave),2025-05-24 19:03:06,2025-05-24 19:03:19,12415,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-24 19:03:20,2025-05-24 19:03:31,11129,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-24 19:03:32,2025-05-24 19:03:45,12940,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-24 19:03:46,2025-05-24 19:04:00,13775,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-24 19:04:02,2025-05-24 19:04:12,10332,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 19:04:13,2025-05-24 19:04:22,8346,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 19:04:22,2025-05-24 19:04:33,10500,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-24 19:04:34,2025-05-24 19:05:25,50881,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-24 19:05:26,2025-05-24 19:05:35,8618,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-24 19:05:36,2025-05-24 19:05:45,8789,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-24 19:05:46,2025-05-24 19:05:54,8637,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-24 19:05:55,2025-05-24 19:06:04,8381,Succeeded
Afletterregel Loonheffing november 2023,2025-05-24 19:06:05,2025-05-24 19:06:13,8298,Succeeded
Afletterregel kas (Uitgave),2025-05-24 19:06:14,2025-05-24 19:06:30,15987,Succeeded
Afletterregel kas (Ontvangst),2025-05-24 19:06:31,2025-05-24 19:06:47,16047,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-24 19:06:48,2025-05-24 19:06:58,9542,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-24 19:06:59,2025-05-24 19:07:10,10525,Succeeded
Vooruitontvangst via memoriaal,2025-05-24 19:07:12,2025-05-24 19:08:18,65854,Succeeded
Vooruitbetaling via memoriaal,2025-05-24 19:08:19,2025-05-24 19:09:05,46486,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-24 19:09:07,2025-05-24 19:09:39,32855,Succeeded
Openstaande post crediteur boeken op twee grootboekrekeningen,2025-05-24 19:09:41,2025-05-24 19:10:21,39921,Succeeded
Openstaande posten TG 6,2025-05-24 19:10:22,2025-05-24 19:12:05,103259,Succeeded
Openstaande posten TG 4,2025-05-24 19:12:06,2025-05-24 19:24:02,715397,Succeeded
Vaste boeking niet in balans foutmelding,2025-05-24 19:24:03,2025-05-24 19:24:19,15457,Succeeded
Vaste boeking aanmaken,2025-05-24 19:24:20,2025-05-24 19:24:39,19368,Succeeded
Vaste boeking wijzigen,2025-05-24 19:24:39,2025-05-24 19:25:08,28195,Succeeded
Vaste boeking multiselect,2025-05-24 19:25:08,2025-05-24 19:25:41,32801,Succeeded
Vaste boeking verwijderen,2025-05-24 19:25:41,2025-05-24 19:25:55,14296,Succeeded
Nieuwe ING bank/spaarrekening NL44INGB6296399693 toevoegen,2025-05-24 19:25:56,2025-05-24 19:26:20,23553,Succeeded
Positief boeken van bankrekening naar spaarrekening,2025-05-24 19:26:20,2025-05-24 19:26:37,17042,Succeeded
Negatief boeken van de bankrekening naar de spaarrekening,2025-05-24 19:26:38,2025-05-24 19:26:54,16274,Succeeded
Positieve rente boeken op de spaarrekening NL44INGB6296399693,2025-05-24 19:26:54,2025-05-24 19:27:14,20407,Succeeded
Negatieve rente boeken op de spaarrekening NL44INGB6296399693,2025-05-24 19:27:15,2025-05-24 19:27:42,27434,Succeeded
Controle bij de bankrekening op saldo.,2025-05-24 19:27:42,2025-05-24 19:28:25,42957,Succeeded
Positieve rente boeken op de spaarrekening NL05INGB6289099205,2025-05-24 19:28:27,2025-05-24 19:28:36,9269,Succeeded
Negatieve rente boeken op de spaarrekening NL05INGB6289099205,2025-05-24 19:28:37,2025-05-24 19:28:46,9160,Succeeded
Aanmaken VF met betaalwijze cc,2025-05-24 19:28:47,2025-05-24 19:29:12,24348,Succeeded
Bankmutatie voor de verkoopfactuur met betaling via cc,2025-05-24 19:29:12,2025-05-24 19:29:26,14093,Succeeded
Bankmutatie afletteren voor de verkoopfactuur met betaling via cc,2025-05-24 19:29:26,2025-05-24 19:40:07,640529,Succeeded
Afletteren positieve en negatieve openstaande post,2025-05-24 19:40:08,2025-05-24 19:41:39,90535,Succeeded
