description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-14 06:38:02,2025-05-14 06:43:51,349035,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-14 06:43:52,2025-05-14 06:43:54,2181,Succeeded
Instellen variabelen administratie urls 3,2025-05-14 06:43:55,2025-05-14 06:43:56,992,Succeeded
Instellen variabelen,2025-05-14 06:43:57,2025-05-14 06:44:02,5149,Succeeded
Instellen variabelen administratie urls 1,2025-05-14 06:44:03,2025-05-14 06:44:11,8271,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-14 06:44:11,2025-05-14 06:45:55,103999,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-14 06:45:56,2025-05-14 06:46:20,24766,Succeeded
Importeren Import definities part 7,2025-05-14 06:46:23,2025-05-14 06:46:54,31546,Succeeded
Importeren Import definities part 6,2025-05-14 06:46:56,2025-05-14 06:47:24,28189,Succeeded
Importeren Import definities part 5,2025-05-14 06:47:25,2025-05-14 06:47:53,27679,Succeeded
Importeren Import definities part 4,2025-05-14 06:47:54,2025-05-14 06:49:16,81808,Succeeded
Importeren Import definities part 3,2025-05-14 06:49:17,2025-05-14 06:49:52,34997,Succeeded
Importeren Import definities part 2,2025-05-14 06:49:53,2025-05-14 06:50:21,28283,Succeeded
Importeren Import definities part 1,2025-05-14 06:50:23,2025-05-14 06:50:57,34744,Succeeded
Import volledige e-inkoopfactuur,2025-05-14 06:50:59,2025-05-14 06:51:57,58137,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-14 06:51:57,2025-05-14 06:52:12,14712,Succeeded
Grootboekrekening wijzigen,2025-05-14 06:52:13,2025-05-14 06:52:37,24504,Succeeded
Grootboekrekening kopiëren,2025-05-14 06:52:38,2025-05-14 06:52:51,13737,Succeeded
