description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-23 13:41:41,2025-05-23 13:46:03,262753,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-23 13:46:04,2025-05-23 13:46:07,2875,Succeeded
Instellen variabelen administratie urls 3,2025-05-23 13:46:08,2025-05-23 13:46:09,600,Succeeded
Instellen variabelen,2025-05-23 13:46:09,2025-05-23 13:46:09,228,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-23 13:46:11,2025-05-23 13:46:49,37424,Succeeded
Instellen variabelen administratie urls 1,2025-05-23 13:46:11,2025-05-23 13:46:11,526,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-23 13:46:49,2025-05-23 13:47:09,19921,Succeeded
Importeren Import definities part 7,2025-05-23 13:47:11,2025-05-23 13:47:38,27662,Succeeded
Importeren Import definities part 6,2025-05-23 13:47:40,2025-05-23 13:48:07,27352,Succeeded
Importeren Import definities part 5,2025-05-23 13:48:08,2025-05-23 13:48:35,27338,Succeeded
Importeren Import definities part 4,2025-05-23 13:48:37,2025-05-23 13:49:56,79827,Succeeded
Importeren Import definities part 3,2025-05-23 13:49:58,2025-05-23 13:50:32,34126,Succeeded
Importeren Import definities part 2,2025-05-23 13:50:33,2025-05-23 13:51:00,27282,Succeeded
Importeren Import definities part 1,2025-05-23 13:51:01,2025-05-23 13:51:35,33664,Succeeded
Import volledige e-inkoopfactuur,2025-05-23 13:51:36,2025-05-23 13:52:10,33510,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-23 13:52:10,2025-05-23 13:52:23,13349,Succeeded
Grootboekrekening wijzigen,2025-05-23 13:52:25,2025-05-23 13:52:37,12729,Succeeded
Grootboekrekening kopiëren,2025-05-23 13:52:38,2025-05-23 13:52:53,15475,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-23 13:52:53,2025-05-23 13:53:03,9851,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-23 13:53:04,2025-05-23 13:53:15,10902,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-23 13:53:17,2025-05-23 13:53:39,22493,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-23 13:53:41,2025-05-23 13:53:59,18593,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-23 13:53:59,2025-05-23 13:54:13,13278,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-23 13:54:13,2025-05-23 13:54:30,16804,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-23 13:54:31,2025-05-23 13:56:14,102941,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-23 13:56:15,2025-05-23 13:56:30,14695,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-23 13:56:31,2025-05-23 13:56:50,19156,Succeeded
Aanmaken ondernemer in Internet,2025-05-23 13:56:51,2025-05-23 13:57:06,15199,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-23 13:57:08,2025-05-23 13:57:37,28581,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-23 13:57:38,2025-05-23 13:57:53,15477,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-23 13:57:55,2025-05-23 13:58:14,19661,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-23 13:58:15,2025-05-23 13:58:25,9965,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-23 13:58:26,2025-05-23 13:58:44,18678,Succeeded
Afschrijvingen triggeren,2025-05-23 13:58:45,2025-05-23 13:58:53,8898,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-23 13:58:55,2025-05-23 13:59:24,29472,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-23 13:59:24,2025-05-23 13:59:56,31874,Succeeded
Betaling doen in Holding B.V.,2025-05-23 13:59:58,2025-05-23 14:00:37,38345,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-23 14:00:37,2025-05-23 14:00:45,7864,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-23 14:00:46,2025-05-23 14:00:55,8692,Succeeded
Match op zoekwaarde (Uitgave),2025-05-23 14:00:56,2025-05-23 14:01:09,12706,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-23 14:01:10,2025-05-23 14:01:21,11030,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-23 14:01:22,2025-05-23 14:01:36,13657,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-23 14:01:37,2025-05-23 14:01:50,13492,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-23 14:01:51,2025-05-23 14:02:03,11158,Succeeded
