description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-13 10:13:06,2025-05-13 10:18:54,347748,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-13 10:18:55,2025-05-13 10:18:59,4897,Succeeded
Instellen variabelen administratie urls 3,2025-05-13 10:19:01,2025-05-13 10:19:03,2362,Succeeded
Instellen variabelen,2025-05-13 10:19:04,2025-05-13 10:19:05,1084,Succeeded
Instellen variabelen administratie urls 1,2025-05-13 10:19:06,2025-05-13 10:19:12,6061,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-13 10:19:12,2025-05-13 10:20:52,99375,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-13 10:20:52,2025-05-13 10:21:15,22911,Succeeded
Importeren Import definities part 7,2025-05-13 10:21:17,2025-05-13 10:21:48,31003,Succeeded
Importeren Import definities part 6,2025-05-13 10:21:50,2025-05-13 10:22:20,29992,Succeeded
Importeren Import definities part 5,2025-05-13 10:22:21,2025-05-13 10:22:48,27675,Succeeded
Importeren Import definities part 4,2025-05-13 10:22:49,2025-05-13 10:24:12,82272,Succeeded
Importeren Import definities part 3,2025-05-13 10:24:13,2025-05-13 10:24:48,34545,Succeeded
Importeren Import definities part 2,2025-05-13 10:24:49,2025-05-13 10:25:17,27863,Succeeded
Importeren Import definities part 1,2025-05-13 10:25:18,2025-05-13 10:25:52,34325,Succeeded
Import volledige e-inkoopfactuur,2025-05-13 10:25:53,2025-05-13 10:26:50,56990,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-13 10:26:51,2025-05-13 10:27:05,14756,Succeeded
Grootboekrekening wijzigen,2025-05-13 10:27:07,2025-05-13 10:27:31,24665,Succeeded
Grootboekrekening kopiëren,2025-05-13 10:27:32,2025-05-13 10:27:46,13876,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-13 10:27:46,2025-05-13 10:27:56,9873,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-13 10:27:57,2025-05-13 10:28:11,14552,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-13 10:28:13,2025-05-13 10:29:14,60927,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-13 10:29:15,2025-05-13 10:30:08,53130,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 10:30:08,2025-05-13 10:30:27,18105,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 10:30:27,2025-05-13 10:31:03,36119,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-13 10:31:04,2025-05-13 10:33:07,122931,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-13 10:33:08,2025-05-13 10:33:24,15285,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-13 10:33:25,2025-05-13 10:33:51,26173,Succeeded
Aanmaken ondernemer in Internet,2025-05-13 10:33:52,2025-05-13 10:34:16,23576,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-13 10:34:17,2025-05-13 10:35:20,62562,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-13 10:35:21,2025-05-13 10:35:55,34152,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-13 10:35:56,2025-05-13 10:36:17,20382,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-13 10:36:17,2025-05-13 10:36:27,10051,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-13 10:36:28,2025-05-13 10:36:47,19049,Succeeded
Afschrijvingen triggeren,2025-05-13 10:36:47,2025-05-13 10:36:56,8991,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-13 10:36:58,2025-05-13 10:37:26,28451,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-13 10:37:26,2025-05-13 10:38:19,52612,Succeeded
