description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-22 07:25:29,2025-05-22 07:31:18,348857,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-22 07:31:18,2025-05-22 07:31:22,3666,Succeeded
Instellen variabelen administratie urls 3,2025-05-22 07:31:23,2025-05-22 07:31:24,912,Succeeded
Instellen variabelen,2025-05-22 07:31:24,2025-05-22 07:31:25,529,Succeeded
Instellen variabelen administratie urls 1,2025-05-22 07:31:26,2025-05-22 07:31:28,1638,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-22 07:31:28,2025-05-22 07:33:23,115218,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-22 07:33:23,2025-05-22 07:33:46,22869,Succeeded
Importeren Import definities part 7,2025-05-22 07:33:48,2025-05-22 07:34:20,31944,Succeeded
Importeren Import definities part 6,2025-05-22 07:34:22,2025-05-22 07:34:53,30972,Succeeded
Importeren Import definities part 5,2025-05-22 07:34:54,2025-05-22 07:35:23,29550,Succeeded
Importeren Import definities part 4,2025-05-22 07:35:25,2025-05-22 07:36:45,80677,Succeeded
Importeren Import definities part 3,2025-05-22 07:36:46,2025-05-22 07:37:40,53966,Succeeded
Importeren Import definities part 2,2025-05-22 07:37:42,2025-05-22 07:38:09,27369,Succeeded
Importeren Import definities part 1,2025-05-22 07:38:10,2025-05-22 07:38:44,33713,Succeeded
Import volledige e-inkoopfactuur,2025-05-22 07:38:45,2025-05-22 07:39:40,55644,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-22 07:39:41,2025-05-22 07:39:56,14856,Succeeded
Grootboekrekening wijzigen,2025-05-22 07:39:57,2025-05-22 07:40:20,23165,Succeeded
Grootboekrekening kopiëren,2025-05-22 07:40:20,2025-05-22 07:40:34,13783,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-22 07:40:34,2025-05-22 07:40:44,9716,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-22 07:40:45,2025-05-22 07:41:02,16678,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-22 07:41:03,2025-05-22 07:42:03,59427,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-22 07:42:04,2025-05-22 07:42:58,54361,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 07:42:58,2025-05-22 07:43:09,10520,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 07:43:09,2025-05-22 07:43:50,41010,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-22 07:43:51,2025-05-22 07:45:30,98960,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-22 07:45:32,2025-05-22 07:45:47,15347,Succeeded
