description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-21 19:56:59,2025-05-21 20:02:48,349378,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-21 20:02:49,2025-05-21 20:02:55,6291,Succeeded
Instellen variabelen administratie urls 3,2025-05-21 20:02:56,2025-05-21 20:02:57,819,Succeeded
Instellen variabelen,2025-05-21 20:02:57,2025-05-21 20:02:58,563,Succeeded
Instellen variabelen administratie urls 1,2025-05-21 20:02:59,2025-05-21 20:03:00,1101,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-21 20:03:00,2025-05-21 20:05:00,119982,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-21 20:05:00,2025-05-21 20:05:24,24121,Succeeded
Importeren Import definities part 7,2025-05-21 20:05:26,2025-05-21 20:05:57,30369,Succeeded
Importeren Import definities part 6,2025-05-21 20:05:58,2025-05-21 20:06:29,30516,Succeeded
Importeren Import definities part 5,2025-05-21 20:06:30,2025-05-21 20:07:00,30069,Succeeded
Importeren Import definities part 4,2025-05-21 20:07:01,2025-05-21 20:08:24,82458,Succeeded
Importeren Import definities part 3,2025-05-21 20:08:25,2025-05-21 20:08:59,34442,Succeeded
Importeren Import definities part 2,2025-05-21 20:09:00,2025-05-21 20:09:28,27258,Succeeded
Importeren Import definities part 1,2025-05-21 20:09:29,2025-05-21 20:10:03,33835,Succeeded
Import volledige e-inkoopfactuur,2025-05-21 20:10:04,2025-05-21 20:11:01,57412,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-21 20:11:01,2025-05-21 20:11:16,14102,Succeeded
Grootboekrekening wijzigen,2025-05-21 20:11:17,2025-05-21 20:11:41,24520,Succeeded
Grootboekrekening kopiëren,2025-05-21 20:11:42,2025-05-21 20:11:55,13776,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-21 20:11:56,2025-05-21 20:12:06,10078,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-21 20:12:07,2025-05-21 20:12:22,14865,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-21 20:12:23,2025-05-21 20:13:25,61967,Succeeded
