description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 00:03:26,2025-05-24 00:08:07,281712,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 00:08:08,2025-05-24 00:08:09,1288,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 00:08:11,2025-05-24 00:08:11,360,Succeeded
Instellen variabelen,2025-05-24 00:08:11,2025-05-24 00:08:11,284,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 00:08:13,2025-05-24 00:08:14,741,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 00:08:14,2025-05-24 00:08:54,39697,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 00:08:54,2025-05-24 00:09:15,21081,Succeeded
Importeren Import definities part 7,2025-05-24 00:09:17,2025-05-24 00:09:44,27490,Succeeded
Importeren Import definities part 6,2025-05-24 00:09:46,2025-05-24 00:10:14,27970,Succeeded
Importeren Import definities part 5,2025-05-24 00:10:15,2025-05-24 00:10:43,28050,Succeeded
Importeren Import definities part 4,2025-05-24 00:10:44,2025-05-24 00:12:06,81733,Succeeded
Importeren Import definities part 3,2025-05-24 00:12:07,2025-05-24 00:12:41,34524,Succeeded
Importeren Import definities part 2,2025-05-24 00:12:42,2025-05-24 00:13:11,28437,Succeeded
Importeren Import definities part 1,2025-05-24 00:13:12,2025-05-24 00:13:46,34442,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 00:13:48,2025-05-24 00:14:23,34972,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 00:14:23,2025-05-24 00:14:37,14476,Succeeded
Grootboekrekening wijzigen,2025-05-24 00:14:39,2025-05-24 00:14:55,15800,Succeeded
Grootboekrekening kopiëren,2025-05-24 00:14:55,2025-05-24 00:15:12,16617,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 00:15:12,2025-05-24 00:15:22,10049,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 00:15:23,2025-05-24 00:15:36,12530,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-24 00:15:37,2025-05-24 00:15:57,20209,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-24 00:15:59,2025-05-24 00:16:21,22566,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 00:16:22,2025-05-24 00:16:53,31337,Failed
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 00:16:53,2025-05-24 00:17:17,23550,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-24 00:17:18,2025-05-24 00:18:54,95274,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-24 00:18:55,2025-05-24 00:19:10,14786,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-24 00:19:11,2025-05-24 00:19:31,19834,Succeeded
Aanmaken ondernemer in Internet,2025-05-24 00:19:32,2025-05-24 00:19:47,15155,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-24 00:19:49,2025-05-24 00:20:18,29684,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-24 00:20:20,2025-05-24 00:20:36,16153,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-24 00:20:38,2025-05-24 00:20:58,20412,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-24 00:20:58,2025-05-24 00:21:08,10116,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-24 00:21:09,2025-05-24 00:21:28,19043,Succeeded
Afschrijvingen triggeren,2025-05-24 00:21:29,2025-05-24 00:21:38,8840,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-24 00:21:39,2025-05-24 00:22:06,27280,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-24 00:22:06,2025-05-24 00:22:38,32065,Succeeded
Betaling doen in Holding B.V.,2025-05-24 00:22:40,2025-05-24 00:23:19,38357,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-24 00:23:19,2025-05-24 00:23:27,7906,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-24 00:23:28,2025-05-24 00:23:37,8757,Succeeded
Match op zoekwaarde (Uitgave),2025-05-24 00:23:38,2025-05-24 00:23:50,12581,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-24 00:23:52,2025-05-24 00:24:04,12056,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-24 00:24:05,2025-05-24 00:24:18,13413,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-24 00:24:19,2025-05-24 00:24:33,13629,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-24 00:24:34,2025-05-24 00:24:46,11680,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 00:24:47,2025-05-24 00:24:57,9632,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 00:24:57,2025-05-24 00:25:08,10595,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-24 00:25:09,2025-05-24 00:25:59,50690,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-24 00:26:01,2025-05-24 00:26:09,8666,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-24 00:26:10,2025-05-24 00:26:19,8753,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-24 00:26:20,2025-05-24 00:26:29,8442,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-24 00:26:30,2025-05-24 00:26:38,8627,Succeeded
Afletterregel Loonheffing november 2023,2025-05-24 00:26:39,2025-05-24 00:26:49,9352,Succeeded
Afletterregel kas (Uitgave),2025-05-24 00:26:50,2025-05-24 00:27:06,16265,Succeeded
Afletterregel kas (Ontvangst),2025-05-24 00:27:07,2025-05-24 00:27:23,15950,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-24 00:27:24,2025-05-24 00:27:34,9794,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-24 00:27:35,2025-05-24 00:27:46,10807,Succeeded
Vooruitontvangst via memoriaal,2025-05-24 00:27:48,2025-05-24 00:28:58,69597,Succeeded
Vooruitbetaling via memoriaal,2025-05-24 00:28:59,2025-05-24 00:29:47,48011,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-24 00:29:48,2025-05-24 00:30:31,42741,Succeeded
Openstaande post crediteur boeken op twee grootboekrekeningen,2025-05-24 00:30:32,2025-05-24 00:31:19,46546,Succeeded
Openstaande posten TG 6,2025-05-24 00:31:20,2025-05-24 00:33:03,102997,Succeeded
Openstaande posten TG 4,2025-05-24 00:33:04,2025-05-24 00:45:01,716908,Succeeded
Vaste boeking niet in balans foutmelding,2025-05-24 00:45:02,2025-05-24 00:45:18,15760,Succeeded
Vaste boeking aanmaken,2025-05-24 00:45:19,2025-05-24 00:45:39,19502,Succeeded
Vaste boeking wijzigen,2025-05-24 00:45:39,2025-05-24 00:46:06,27443,Succeeded
Vaste boeking multiselect,2025-05-24 00:46:07,2025-05-24 00:46:40,33248,Succeeded
Vaste boeking verwijderen,2025-05-24 00:46:40,2025-05-24 00:46:55,14545,Succeeded
Nieuwe ING bank/spaarrekening NL44INGB6296399693 toevoegen,2025-05-24 00:46:56,2025-05-24 00:47:20,23931,Succeeded
Positief boeken van bankrekening naar spaarrekening,2025-05-24 00:47:20,2025-05-24 00:47:37,17092,Succeeded
Negatief boeken van de bankrekening naar de spaarrekening,2025-05-24 00:47:38,2025-05-24 00:47:54,16775,Succeeded
