description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-13 02:30:01,2025-05-13 02:35:48,346721,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-13 02:35:48,2025-05-13 02:35:55,6714,Succeeded
Instellen variabelen administratie urls 3,2025-05-13 02:35:56,2025-05-13 02:35:58,2102,Succeeded
Instellen variabelen,2025-05-13 02:35:58,2025-05-13 02:35:59,1009,Succeeded
Instellen variabelen administratie urls 1,2025-05-13 02:36:00,2025-05-13 02:36:01,642,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-13 02:36:01,2025-05-13 02:37:45,103952,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-13 02:37:45,2025-05-13 02:38:09,23130,Succeeded
Importeren Import definities part 7,2025-05-13 02:38:11,2025-05-13 02:38:41,30611,Succeeded
Importeren Import definities part 6,2025-05-13 02:38:43,2025-05-13 02:39:12,28747,Succeeded
Importeren Import definities part 5,2025-05-13 02:39:13,2025-05-13 02:39:41,27769,Succeeded
Importeren Import definities part 4,2025-05-13 02:39:42,2025-05-13 02:41:04,82095,Succeeded
Importeren Import definities part 3,2025-05-13 02:41:05,2025-05-13 02:41:39,34197,Succeeded
Importeren Import definities part 2,2025-05-13 02:41:40,2025-05-13 02:42:08,27724,Succeeded
Importeren Import definities part 1,2025-05-13 02:42:09,2025-05-13 02:42:43,33276,Succeeded
Import volledige e-inkoopfactuur,2025-05-13 02:42:44,2025-05-13 02:43:58,73907,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-13 02:43:58,2025-05-13 02:44:12,14641,Succeeded
Grootboekrekening wijzigen,2025-05-13 02:44:14,2025-05-13 02:44:37,23456,Succeeded
Grootboekrekening kopiëren,2025-05-13 02:44:38,2025-05-13 02:44:51,13979,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-13 02:44:52,2025-05-13 02:45:02,9804,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-13 02:45:03,2025-05-13 02:45:19,16537,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-13 02:45:20,2025-05-13 02:46:18,57323,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-13 02:46:19,2025-05-13 02:47:10,51324,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 02:47:11,2025-05-13 02:47:29,17852,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 02:47:29,2025-05-13 02:48:02,33381,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-13 02:48:03,2025-05-13 02:49:44,100133,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-13 02:49:45,2025-05-13 02:50:00,15074,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-13 02:50:01,2025-05-13 02:50:27,26157,Succeeded
Aanmaken ondernemer in Internet,2025-05-13 02:50:29,2025-05-13 02:50:45,16876,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-13 02:50:47,2025-05-13 02:51:53,66429,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-13 02:51:54,2025-05-13 02:52:29,34269,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-13 02:52:30,2025-05-13 02:52:50,19634,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-13 02:52:50,2025-05-13 02:53:00,9913,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-13 02:53:01,2025-05-13 02:53:20,18676,Succeeded
Afschrijvingen triggeren,2025-05-13 02:53:20,2025-05-13 02:53:29,8689,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-13 02:53:30,2025-05-13 02:53:58,28209,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-13 02:53:58,2025-05-13 02:54:53,54567,Succeeded
