description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-20 15:14:05,2025-05-20 15:20:00,355237,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-20 15:20:00,2025-05-20 15:20:01,1083,Succeeded
Instellen variabelen administratie urls 3,2025-05-20 15:20:03,2025-05-20 15:20:03,746,Succeeded
Instellen variabelen,2025-05-20 15:20:04,2025-05-20 15:20:04,814,Succeeded
Instellen variabelen administratie urls 1,2025-05-20 15:20:05,2025-05-20 15:20:14,8253,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-20 15:20:14,2025-05-20 15:22:15,121624,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-20 15:22:16,2025-05-20 15:22:39,22900,Succeeded
Importeren Import definities part 7,2025-05-20 15:22:41,2025-05-20 15:23:13,31983,Succeeded
Importeren Import definities part 6,2025-05-20 15:23:14,2025-05-20 15:23:45,30518,Succeeded
Importeren Import definities part 5,2025-05-20 15:23:46,2025-05-20 15:24:13,27616,Succeeded
Importeren Import definities part 4,2025-05-20 15:24:15,2025-05-20 15:25:35,80871,Succeeded
Importeren Import definities part 3,2025-05-20 15:25:37,2025-05-20 15:26:11,34517,Succeeded
Importeren Import definities part 2,2025-05-20 15:26:12,2025-05-20 15:26:39,27165,Succeeded
Importeren Import definities part 1,2025-05-20 15:26:41,2025-05-20 15:27:15,33887,Succeeded
Import volledige e-inkoopfactuur,2025-05-20 15:27:16,2025-05-20 15:28:39,83100,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-20 15:28:39,2025-05-20 15:28:53,14401,Succeeded
Grootboekrekening wijzigen,2025-05-20 15:28:55,2025-05-20 15:29:19,23714,Succeeded
Grootboekrekening kopiëren,2025-05-20 15:29:19,2025-05-20 15:29:32,13576,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-20 15:29:33,2025-05-20 15:29:43,9805,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-20 15:29:44,2025-05-20 15:29:59,14939,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-20 15:30:00,2025-05-20 15:30:53,53527,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-20 15:30:55,2025-05-20 15:32:04,69266,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 15:32:04,2025-05-20 15:32:21,17169,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 15:32:22,2025-05-20 15:32:59,37573,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-20 15:33:00,2025-05-20 15:34:40,99807,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-20 15:34:41,2025-05-20 15:34:56,14998,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-20 15:34:58,2025-05-20 15:35:24,26475,Succeeded
Aanmaken ondernemer in Internet,2025-05-20 15:35:25,2025-05-20 15:35:42,16780,Succeeded
