description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-26 07:44:49,2025-05-26 07:50:40,350770,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-26 07:50:40,2025-05-26 07:50:41,1185,Succeeded
Instellen variabelen administratie urls 3,2025-05-26 07:50:43,2025-05-26 07:50:44,1357,Succeeded
Instellen variabelen,2025-05-26 07:50:44,2025-05-26 07:50:45,731,Succeeded
Instellen variabelen administratie urls 1,2025-05-26 07:50:46,2025-05-26 07:50:47,815,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-26 07:50:47,2025-05-26 07:52:58,131043,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-26 07:52:58,2025-05-26 07:53:21,22777,Succeeded
Importeren Import definities part 7,2025-05-26 07:53:23,2025-05-26 07:53:54,30425,Succeeded
Importeren Import definities part 6,2025-05-26 07:53:55,2025-05-26 07:54:25,30064,Succeeded
Importeren Import definities part 5,2025-05-26 07:54:26,2025-05-26 07:54:55,28727,Succeeded
Importeren Import definities part 4,2025-05-26 07:54:56,2025-05-26 07:56:18,81876,Succeeded
Importeren Import definities part 3,2025-05-26 07:56:19,2025-05-26 07:56:53,34223,Succeeded
Importeren Import definities part 2,2025-05-26 07:56:55,2025-05-26 07:57:22,27636,Succeeded
Importeren Import definities part 1,2025-05-26 07:57:23,2025-05-26 07:57:57,33884,Succeeded
Import volledige e-inkoopfactuur,2025-05-26 07:57:58,2025-05-26 07:58:54,56138,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-26 07:58:55,2025-05-26 07:59:09,14695,Succeeded
Grootboekrekening wijzigen,2025-05-26 07:59:11,2025-05-26 07:59:35,23805,Succeeded
Grootboekrekening kopiëren,2025-05-26 07:59:35,2025-05-26 07:59:49,13795,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-26 07:59:49,2025-05-26 07:59:59,9716,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-26 08:00:00,2025-05-26 08:00:19,19033,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-26 08:00:20,2025-05-26 08:01:16,56333,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-26 08:01:18,2025-05-26 08:02:12,54566,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 08:02:12,2025-05-26 08:02:28,15726,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 08:02:28,2025-05-26 08:03:07,38771,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-26 08:03:08,2025-05-26 08:04:47,98566,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-26 08:04:48,2025-05-26 08:05:03,14939,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-26 08:05:04,2025-05-26 08:05:54,50229,Succeeded
Aanmaken ondernemer in Internet,2025-05-26 08:05:55,2025-05-26 08:06:12,16787,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-26 08:06:13,2025-05-26 08:07:44,91187,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-26 08:07:46,2025-05-26 08:08:04,18934,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-26 08:08:06,2025-05-26 08:08:35,29467,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-26 08:08:36,2025-05-26 08:08:46,10113,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-26 08:08:47,2025-05-26 08:09:06,19202,Succeeded
Afschrijvingen triggeren,2025-05-26 08:09:06,2025-05-26 08:09:15,8774,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-26 08:09:16,2025-05-26 08:09:44,27973,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-26 08:09:44,2025-05-26 08:10:40,55270,Succeeded
Betaling doen in Holding B.V.,2025-05-26 08:10:41,2025-05-26 08:12:07,85668,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-26 08:12:07,2025-05-26 08:12:16,8876,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-26 08:12:17,2025-05-26 08:12:27,9825,Succeeded
Match op zoekwaarde (Uitgave),2025-05-26 08:12:28,2025-05-26 08:12:44,15878,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-26 08:12:45,2025-05-26 08:12:58,12684,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-26 08:12:59,2025-05-26 08:13:16,16953,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-26 08:13:17,2025-05-26 08:13:41,23548,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-26 08:13:42,2025-05-26 08:14:13,31108,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-26 08:14:14,2025-05-26 08:14:26,11949,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-26 08:14:26,2025-05-26 08:14:38,11339,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-26 08:14:39,2025-05-26 08:15:59,79868,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-26 08:16:00,2025-05-26 08:16:09,8516,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-26 08:16:10,2025-05-26 08:16:22,12621,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-26 08:16:23,2025-05-26 08:16:34,10917,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-26 08:16:35,2025-05-26 08:16:46,10061,Succeeded
Afletterregel Loonheffing november 2023,2025-05-26 08:16:47,2025-05-26 08:16:59,11822,Succeeded
Afletterregel kas (Uitgave),2025-05-26 08:17:00,2025-05-26 08:17:17,17758,Succeeded
Afletterregel kas (Ontvangst),2025-05-26 08:17:19,2025-05-26 08:17:37,18900,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-26 08:17:39,2025-05-26 08:18:05,26635,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-26 08:18:06,2025-05-26 08:18:17,11072,Succeeded
Vooruitontvangst via memoriaal,2025-05-26 08:18:19,2025-05-26 08:20:16,116192,Succeeded
Vooruitbetaling via memoriaal,2025-05-26 08:20:17,2025-05-26 08:21:24,66935,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-26 08:21:25,2025-05-26 08:22:16,51472,Succeeded
Openstaande post crediteur boeken op twee grootboekrekeningen,2025-05-26 08:22:18,2025-05-26 08:23:11,53169,Succeeded
Openstaande posten TG 6,2025-05-26 08:23:12,2025-05-26 08:26:39,207233,Succeeded
Openstaande posten TG 4,2025-05-26 08:26:40,2025-05-26 08:39:26,765071,Succeeded
Vaste boeking niet in balans foutmelding,2025-05-26 08:39:27,2025-05-26 08:39:43,15987,Succeeded
Vaste boeking aanmaken,2025-05-26 08:39:44,2025-05-26 08:40:04,19969,Succeeded
Vaste boeking wijzigen,2025-05-26 08:40:04,2025-05-26 08:40:32,28031,Succeeded
Vaste boeking multiselect,2025-05-26 08:40:32,2025-05-26 08:41:05,33065,Succeeded
Vaste boeking verwijderen,2025-05-26 08:41:06,2025-05-26 08:41:20,14665,Succeeded
