description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-09 05:52:23,2025-05-09 05:58:08,344924,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-09 05:58:08,2025-05-09 05:58:11,2731,Succeeded
Instellen variabelen administratie urls 3,2025-05-09 05:58:12,2025-05-09 05:58:13,782,Succeeded
Instellen variabelen,2025-05-09 05:58:13,2025-05-09 05:58:18,4490,Succeeded
Instellen variabelen administratie urls 1,2025-05-09 05:58:19,2025-05-09 05:58:28,8733,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-09 05:58:28,2025-05-09 06:00:13,105036,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-09 06:00:13,2025-05-09 06:00:39,25141,Succeeded
Importeren Import definities part 7,2025-05-09 06:00:41,2025-05-09 06:01:12,30931,Succeeded
Importeren Import definities part 6,2025-05-09 06:01:13,2025-05-09 06:01:43,29400,Succeeded
Importeren Import definities part 5,2025-05-09 06:01:44,2025-05-09 06:02:12,27827,Succeeded
Importeren Import definities part 4,2025-05-09 06:02:13,2025-05-09 06:03:55,101854,Succeeded
Importeren Import definities part 3,2025-05-09 06:03:56,2025-05-09 06:04:30,34300,Succeeded
Importeren Import definities part 2,2025-05-09 06:04:31,2025-05-09 06:04:59,28057,Succeeded
Importeren Import definities part 1,2025-05-09 06:05:01,2025-05-09 06:05:34,33704,Succeeded
Import volledige e-inkoopfactuur,2025-05-09 06:05:36,2025-05-09 06:06:33,56960,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-09 06:06:33,2025-05-09 06:06:47,14569,Succeeded
Grootboekrekening wijzigen,2025-05-09 06:06:49,2025-05-09 06:07:12,23250,Succeeded
Grootboekrekening kopiëren,2025-05-09 06:07:12,2025-05-09 06:07:26,13994,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-09 06:07:27,2025-05-09 06:07:36,9635,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-09 06:07:37,2025-05-09 06:07:54,16987,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-09 06:07:56,2025-05-09 06:08:53,57737,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-09 06:08:55,2025-05-09 06:09:42,47146,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 06:09:42,2025-05-09 06:09:55,12633,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 06:09:55,2025-05-09 06:10:34,39157,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-09 06:10:35,2025-05-09 06:12:16,100740,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-09 06:12:17,2025-05-09 06:12:32,15047,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-09 06:12:34,2025-05-09 06:13:00,26263,Succeeded
Aanmaken ondernemer in Internet,2025-05-09 06:13:01,2025-05-09 06:13:18,16817,Succeeded
