description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-10 15:13:43,2025-05-10 15:19:27,344159,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-10 15:19:28,2025-05-10 15:19:33,5138,Succeeded
Instellen variabelen administratie urls 3,2025-05-10 15:19:34,2025-05-10 15:19:35,608,Succeeded
Instellen variabelen,2025-05-10 15:19:35,2025-05-10 15:19:36,486,Succeeded
Instellen variabelen administratie urls 1,2025-05-10 15:19:37,2025-05-10 15:19:40,2833,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-10 15:19:40,2025-05-10 15:21:52,132174,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-10 15:21:52,2025-05-10 15:22:15,23134,Succeeded
Importeren Import definities part 7,2025-05-10 15:22:18,2025-05-10 15:22:48,30001,Succeeded
Importeren Import definities part 6,2025-05-10 15:22:49,2025-05-10 15:23:17,27844,Succeeded
Importeren Import definities part 5,2025-05-10 15:23:18,2025-05-10 15:23:46,28135,Succeeded
Importeren Import definities part 4,2025-05-10 15:23:47,2025-05-10 15:25:07,80126,Succeeded
Importeren Import definities part 3,2025-05-10 15:25:09,2025-05-10 15:25:44,34857,Succeeded
Importeren Import definities part 2,2025-05-10 15:25:45,2025-05-10 15:26:12,27503,Succeeded
Importeren Import definities part 1,2025-05-10 15:26:13,2025-05-10 15:26:48,34466,Succeeded
Import volledige e-inkoopfactuur,2025-05-10 15:26:49,2025-05-10 15:27:46,57340,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-10 15:27:47,2025-05-10 15:28:02,14960,Succeeded
Grootboekrekening wijzigen,2025-05-10 15:28:03,2025-05-10 15:28:27,24080,Succeeded
Grootboekrekening kopiëren,2025-05-10 15:28:27,2025-05-10 15:28:41,13547,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-10 15:28:41,2025-05-10 15:28:51,9639,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-10 15:28:52,2025-05-10 15:29:04,12152,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-10 15:29:05,2025-05-10 15:30:08,62393,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-10 15:30:09,2025-05-10 15:31:02,52947,Succeeded
