description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-22 01:44:19,2025-05-22 01:50:07,347605,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-22 01:50:07,2025-05-22 01:50:13,5840,Succeeded
Instellen variabelen administratie urls 3,2025-05-22 01:50:14,2025-05-22 01:50:15,767,Succeeded
Instellen variabelen,2025-05-22 01:50:15,2025-05-22 01:50:16,568,Succeeded
Instellen variabelen administratie urls 1,2025-05-22 01:50:16,2025-05-22 01:50:23,6939,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-22 01:50:24,2025-05-22 01:52:16,112043,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-22 01:52:16,2025-05-22 01:52:39,23169,Succeeded
Importeren Import definities part 7,2025-05-22 01:52:41,2025-05-22 01:53:11,30287,Succeeded
Importeren Import definities part 6,2025-05-22 01:53:13,2025-05-22 01:53:44,30882,Succeeded
Importeren Import definities part 5,2025-05-22 01:53:45,2025-05-22 01:54:13,28447,Succeeded
Importeren Import definities part 4,2025-05-22 01:54:15,2025-05-22 01:55:34,79346,Succeeded
Importeren Import definities part 3,2025-05-22 01:55:35,2025-05-22 01:56:10,34827,Succeeded
Importeren Import definities part 2,2025-05-22 01:56:11,2025-05-22 01:56:39,27839,Succeeded
Importeren Import definities part 1,2025-05-22 01:56:40,2025-05-22 01:57:37,56834,Succeeded
Import volledige e-inkoopfactuur,2025-05-22 01:57:38,2025-05-22 01:58:33,55154,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-22 01:58:33,2025-05-22 01:58:48,14415,Succeeded
Grootboekrekening wijzigen,2025-05-22 01:58:49,2025-05-22 01:59:14,24752,Succeeded
Grootboekrekening kopiëren,2025-05-22 01:59:14,2025-05-22 01:59:28,13689,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-22 01:59:28,2025-05-22 01:59:38,9856,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-22 01:59:39,2025-05-22 01:59:57,18078,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-22 01:59:58,2025-05-22 02:00:56,57835,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-22 02:00:58,2025-05-22 02:01:53,55183,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 02:01:53,2025-05-22 02:02:13,19550,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 02:02:13,2025-05-22 02:02:48,35028,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-22 02:02:49,2025-05-22 02:04:40,110749,Succeeded
