description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-26 11:46:51,2025-05-26 11:53:00,369313,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-26 11:53:00,2025-05-26 11:53:08,7582,Succeeded
Instellen variabelen administratie urls 3,2025-05-26 11:53:09,2025-05-26 11:53:12,2223,Succeeded
Instellen variabelen,2025-05-26 11:53:12,2025-05-26 11:53:13,1038,Succeeded
Instellen variabelen administratie urls 1,2025-05-26 11:53:14,2025-05-26 11:53:15,719,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-26 11:53:15,2025-05-26 11:55:23,128415,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-26 11:55:24,2025-05-26 11:55:48,24047,Succeeded
Importeren Import definities part 7,2025-05-26 11:55:50,2025-05-26 11:56:21,30782,Succeeded
Importeren Import definities part 6,2025-05-26 11:56:22,2025-05-26 11:56:52,30353,Succeeded
Importeren Import definities part 5,2025-05-26 11:56:53,2025-05-26 11:57:22,28053,Succeeded
Importeren Import definities part 4,2025-05-26 11:57:23,2025-05-26 11:58:47,84613,Succeeded
Importeren Import definities part 3,2025-05-26 11:58:48,2025-05-26 11:59:46,57281,Succeeded
Importeren Import definities part 2,2025-05-26 11:59:47,2025-05-26 12:00:15,28266,Succeeded
Importeren Import definities part 1,2025-05-26 12:00:16,2025-05-26 12:00:51,34584,Succeeded
Import volledige e-inkoopfactuur,2025-05-26 12:00:52,2025-05-26 12:01:51,59497,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-26 12:01:52,2025-05-26 12:02:07,14918,Succeeded
Grootboekrekening wijzigen,2025-05-26 12:02:08,2025-05-26 12:02:34,26007,Succeeded
Grootboekrekening kopiëren,2025-05-26 12:02:34,2025-05-26 12:02:49,14825,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-26 12:02:49,2025-05-26 12:02:59,9981,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-26 12:03:00,2025-05-26 12:03:14,13740,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-26 12:03:15,2025-05-26 12:04:22,66162,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-26 12:04:23,2025-05-26 12:05:18,54633,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 12:05:18,2025-05-26 12:05:38,19766,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 12:05:38,2025-05-26 12:06:12,33775,Succeeded
