description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-27 18:30:40,2025-05-27 18:36:31,351214,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-27 18:36:32,2025-05-27 18:36:34,2718,Succeeded
Instellen variabelen administratie urls 3,2025-05-27 18:36:36,2025-05-27 18:36:41,4896,Succeeded
Instellen variabelen,2025-05-27 18:36:41,2025-05-27 18:36:41,516,Succeeded
Instellen variabelen administratie urls 1,2025-05-27 18:36:42,2025-05-27 18:36:52,9328,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-27 18:36:52,2025-05-27 18:38:44,112061,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-27 18:38:44,2025-05-27 18:39:07,23046,Succeeded
Importeren Import definities part 7,2025-05-27 18:39:09,2025-05-27 18:39:41,31679,Succeeded
Importeren Import definities part 6,2025-05-27 18:39:42,2025-05-27 18:40:13,30982,Succeeded
Importeren Import definities part 5,2025-05-27 18:40:15,2025-05-27 18:40:44,29179,Succeeded
Importeren Import definities part 4,2025-05-27 18:40:45,2025-05-27 18:42:08,82609,Succeeded
Importeren Import definities part 3,2025-05-27 18:42:09,2025-05-27 18:43:06,57686,Succeeded
Importeren Import definities part 2,2025-05-27 18:43:08,2025-05-27 18:43:35,27427,Succeeded
Importeren Import definities part 1,2025-05-27 18:43:36,2025-05-27 18:44:10,34187,Succeeded
Import volledige e-inkoopfactuur,2025-05-27 18:44:12,2025-05-27 18:45:10,58257,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-27 18:45:10,2025-05-27 18:45:25,14650,Succeeded
Grootboekrekening wijzigen,2025-05-27 18:45:26,2025-05-27 18:45:50,24079,Succeeded
Grootboekrekening kopiëren,2025-05-27 18:45:50,2025-05-27 18:46:04,13836,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-27 18:46:04,2025-05-27 18:46:14,9896,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-27 18:46:16,2025-05-27 18:46:32,15996,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-27 18:46:33,2025-05-27 18:47:35,62308,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-27 18:47:36,2025-05-27 18:48:29,53083,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-27 18:48:30,2025-05-27 18:48:48,18677,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-27 18:48:49,2025-05-27 18:49:23,34561,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-27 18:49:25,2025-05-27 18:51:05,100320,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-27 18:51:06,2025-05-27 18:51:22,15675,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-27 18:51:23,2025-05-27 18:51:49,26308,Succeeded
Aanmaken ondernemer in Internet,2025-05-27 18:51:51,2025-05-27 18:52:07,16429,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-27 18:52:08,2025-05-27 18:53:48,99350,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-27 18:53:49,2025-05-27 18:54:07,18224,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-27 18:54:08,2025-05-27 18:54:37,29056,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-27 18:54:37,2025-05-27 18:54:48,10069,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-27 18:54:49,2025-05-27 18:55:08,19407,Succeeded
Afschrijvingen triggeren,2025-05-27 18:55:08,2025-05-27 18:55:17,8916,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-27 18:55:18,2025-05-27 18:55:47,29098,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-27 18:55:48,2025-05-27 18:56:43,55660,Succeeded
Betaling doen in Holding B.V.,2025-05-27 18:56:45,2025-05-27 18:58:01,76340,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-27 18:58:01,2025-05-27 18:58:11,9538,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-27 18:58:12,2025-05-27 18:58:22,9528,Succeeded
Match op zoekwaarde (Uitgave),2025-05-27 18:58:23,2025-05-27 18:58:39,15841,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-27 18:58:40,2025-05-27 18:58:52,12676,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-27 18:58:54,2025-05-27 18:59:11,17225,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-27 18:59:12,2025-05-27 18:59:36,23441,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-27 18:59:37,2025-05-27 19:00:08,31108,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-27 19:00:09,2025-05-27 19:00:21,11613,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-27 19:00:21,2025-05-27 19:00:32,11194,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-27 19:00:33,2025-05-27 19:01:53,79703,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-27 19:01:54,2025-05-27 19:02:03,8607,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-27 19:02:04,2025-05-27 19:02:16,12315,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-27 19:02:17,2025-05-27 19:02:29,11199,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-27 19:02:30,2025-05-27 19:02:39,8892,Succeeded
Afletterregel Loonheffing november 2023,2025-05-27 19:02:40,2025-05-27 19:02:53,12745,Succeeded
Afletterregel kas (Uitgave),2025-05-27 19:02:54,2025-05-27 19:03:13,18939,Succeeded
Afletterregel kas (Ontvangst),2025-05-27 19:03:14,2025-05-27 19:03:33,19051,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-27 19:03:34,2025-05-27 19:04:01,27172,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-27 19:04:02,2025-05-27 19:04:13,11050,Succeeded
Vooruitontvangst via memoriaal,2025-05-27 19:04:15,2025-05-27 19:06:21,125866,Succeeded
Vooruitbetaling via memoriaal,2025-05-27 19:06:22,2025-05-27 19:07:24,61257,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-27 19:07:25,2025-05-27 19:08:13,48180,Succeeded
