description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-27 11:36:15,2025-05-27 11:42:11,355962,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-27 11:42:12,2025-05-27 11:42:15,3076,Succeeded
Instellen variabelen administratie urls 3,2025-05-27 11:42:16,2025-05-27 11:42:22,5479,Succeeded
Instellen variabelen,2025-05-27 11:42:22,2025-05-27 11:42:27,4801,Succeeded
Instellen variabelen administratie urls 1,2025-05-27 11:42:28,2025-05-27 11:42:32,4618,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-27 11:42:33,2025-05-27 11:44:21,108054,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-27 11:44:21,2025-05-27 11:44:44,23040,Succeeded
Importeren Import definities part 7,2025-05-27 11:44:46,2025-05-27 11:45:19,32501,Succeeded
Importeren Import definities part 6,2025-05-27 11:45:20,2025-05-27 11:45:51,30940,Succeeded
Importeren Import definities part 5,2025-05-27 11:45:52,2025-05-27 11:46:22,29780,Succeeded
Importeren Import definities part 4,2025-05-27 11:46:23,2025-05-27 11:47:45,81572,Succeeded
Importeren Import definities part 3,2025-05-27 11:47:46,2025-05-27 11:48:21,35067,Succeeded
Importeren Import definities part 2,2025-05-27 11:48:22,2025-05-27 11:48:50,27787,Succeeded
Importeren Import definities part 1,2025-05-27 11:48:51,2025-05-27 11:49:26,34492,Succeeded
Import volledige e-inkoopfactuur,2025-05-27 11:49:27,2025-05-27 11:50:24,57649,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-27 11:50:25,2025-05-27 11:50:39,14618,Succeeded
Grootboekrekening wijzigen,2025-05-27 11:50:41,2025-05-27 11:51:04,23427,Succeeded
Grootboekrekening kopiëren,2025-05-27 11:51:04,2025-05-27 11:51:18,13846,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-27 11:51:19,2025-05-27 11:51:28,9692,Succeeded
