description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-13 23:06:12,2025-05-13 23:11:59,347280,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-13 23:12:00,2025-05-13 23:12:03,2887,Succeeded
Instellen variabelen administratie urls 3,2025-05-13 23:12:04,2025-05-13 23:12:05,830,Succeeded
Instellen variabelen,2025-05-13 23:12:05,2025-05-13 23:12:05,312,Succeeded
Instellen variabelen administratie urls 1,2025-05-13 23:12:06,2025-05-13 23:12:08,2060,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-13 23:12:09,2025-05-13 23:14:38,149307,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-13 23:14:38,2025-05-13 23:15:01,23087,Succeeded
Importeren Import definities part 7,2025-05-13 23:15:03,2025-05-13 23:15:31,27836,Succeeded
Importeren Import definities part 6,2025-05-13 23:15:32,2025-05-13 23:16:00,27751,Succeeded
Importeren Import definities part 5,2025-05-13 23:16:01,2025-05-13 23:16:51,49816,Succeeded
Importeren Import definities part 4,2025-05-13 23:16:52,2025-05-13 23:18:13,81007,Succeeded
Importeren Import definities part 3,2025-05-13 23:18:15,2025-05-13 23:18:49,34093,Succeeded
Importeren Import definities part 2,2025-05-13 23:18:50,2025-05-13 23:19:17,27616,Succeeded
Importeren Import definities part 1,2025-05-13 23:19:19,2025-05-13 23:19:52,33491,Succeeded
Import volledige e-inkoopfactuur,2025-05-13 23:19:53,2025-05-13 23:20:48,54969,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-13 23:20:48,2025-05-13 23:21:05,16581,Succeeded
Grootboekrekening wijzigen,2025-05-13 23:21:06,2025-05-13 23:21:29,22762,Succeeded
Grootboekrekening kopiëren,2025-05-13 23:21:29,2025-05-13 23:21:43,13762,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-13 23:21:43,2025-05-13 23:21:53,9531,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-13 23:21:54,2025-05-13 23:22:11,16605,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-13 23:22:12,2025-05-13 23:23:08,55851,Succeeded
