description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-27 06:42:09,2025-05-27 06:46:45,276036,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-27 06:46:46,2025-05-27 06:46:48,2137,Succeeded
Instellen variabelen administratie urls 3,2025-05-27 06:46:50,2025-05-27 06:46:50,830,Succeeded
Instellen variabelen,2025-05-27 06:46:51,2025-05-27 06:46:51,371,Succeeded
Instellen variabelen administratie urls 1,2025-05-27 06:46:52,2025-05-27 06:46:53,610,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-27 06:46:53,2025-05-27 06:47:33,39337,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-27 06:47:33,2025-05-27 06:47:54,21175,Succeeded
Importeren Import definities part 7,2025-05-27 06:47:56,2025-05-27 06:48:25,28449,Succeeded
Importeren Import definities part 6,2025-05-27 06:48:26,2025-05-27 06:48:54,28181,Succeeded
Importeren Import definities part 5,2025-05-27 06:48:55,2025-05-27 06:49:23,28220,Succeeded
Importeren Import definities part 4,2025-05-27 06:49:25,2025-05-27 06:50:48,83653,Succeeded
Importeren Import definities part 3,2025-05-27 06:50:50,2025-05-27 06:51:25,35202,Succeeded
Importeren Import definities part 2,2025-05-27 06:51:26,2025-05-27 06:51:55,29301,Succeeded
Importeren Import definities part 1,2025-05-27 06:51:56,2025-05-27 06:52:31,34409,Succeeded
Import volledige e-inkoopfactuur,2025-05-27 06:52:32,2025-05-27 06:53:07,34970,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-27 06:53:07,2025-05-27 06:53:24,16450,Succeeded
Grootboekrekening wijzigen,2025-05-27 06:53:25,2025-05-27 06:53:39,13963,Succeeded
Grootboekrekening kopiëren,2025-05-27 06:53:40,2025-05-27 06:53:56,16139,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-27 06:53:56,2025-05-27 06:54:07,10834,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-27 06:54:08,2025-05-27 06:54:19,10720,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-27 06:54:20,2025-05-27 06:54:41,20437,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-27 06:54:43,2025-05-27 06:55:03,20645,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-27 06:55:03,2025-05-27 06:55:16,12393,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-27 06:55:16,2025-05-27 06:55:35,18703,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-27 06:55:37,2025-05-27 06:57:25,107915,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-27 06:57:26,2025-05-27 06:57:41,14883,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-27 06:57:42,2025-05-27 06:58:02,20018,Succeeded
Aanmaken ondernemer in Internet,2025-05-27 06:58:03,2025-05-27 06:58:18,15394,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-27 06:58:20,2025-05-27 06:58:51,30552,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-27 06:58:52,2025-05-27 06:59:08,15922,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-27 06:59:09,2025-05-27 06:59:29,20151,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-27 06:59:30,2025-05-27 06:59:40,10229,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-27 06:59:41,2025-05-27 07:00:00,19239,Succeeded
Afschrijvingen triggeren,2025-05-27 07:00:01,2025-05-27 07:00:09,8773,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-27 07:00:11,2025-05-27 07:00:38,27245,Succeeded
