description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-14 10:39:44,2025-05-14 10:45:33,348352,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-14 10:45:33,2025-05-14 10:45:36,2590,Succeeded
Instellen variabelen administratie urls 3,2025-05-14 10:45:37,2025-05-14 10:45:44,7113,Succeeded
Instellen variabelen,2025-05-14 10:45:45,2025-05-14 10:45:51,5995,Succeeded
Instellen variabelen administratie urls 1,2025-05-14 10:45:52,2025-05-14 10:45:55,3579,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-14 10:45:56,2025-05-14 10:47:42,106134,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-14 10:47:42,2025-05-14 10:48:06,23610,Succeeded
Importeren Import definities part 7,2025-05-14 10:48:08,2025-05-14 10:48:40,31228,Succeeded
Importeren Import definities part 6,2025-05-14 10:48:41,2025-05-14 10:49:10,28888,Succeeded
Importeren Import definities part 5,2025-05-14 10:49:11,2025-05-14 10:49:38,27299,Succeeded
Importeren Import definities part 4,2025-05-14 10:49:39,2025-05-14 10:51:21,101469,Succeeded
Importeren Import definities part 3,2025-05-14 10:51:22,2025-05-14 10:51:57,34641,Succeeded
Importeren Import definities part 2,2025-05-14 10:51:58,2025-05-14 10:52:26,27985,Succeeded
Importeren Import definities part 1,2025-05-14 10:52:27,2025-05-14 10:53:01,33991,Succeeded
Import volledige e-inkoopfactuur,2025-05-14 10:53:02,2025-05-14 10:53:57,54433,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-14 10:53:57,2025-05-14 10:54:14,16893,Succeeded
Grootboekrekening wijzigen,2025-05-14 10:54:15,2025-05-14 10:54:40,24141,Succeeded
Grootboekrekening kopiëren,2025-05-14 10:54:40,2025-05-14 10:54:54,13955,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-14 10:54:54,2025-05-14 10:55:04,9703,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-14 10:55:05,2025-05-14 10:55:21,15952,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-14 10:55:22,2025-05-14 10:56:17,55215,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-14 10:56:18,2025-05-14 10:57:11,52410,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-14 10:57:11,2025-05-14 10:57:30,18620,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-14 10:57:30,2025-05-14 10:58:05,35374,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-14 10:58:07,2025-05-14 10:59:48,101277,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-14 10:59:49,2025-05-14 11:00:05,15551,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-14 11:00:06,2025-05-14 11:00:32,26276,Succeeded
Aanmaken ondernemer in Internet,2025-05-14 11:00:33,2025-05-14 11:00:52,19134,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-14 11:00:54,2025-05-14 11:02:02,68249,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-14 11:02:03,2025-05-14 11:02:22,19083,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-14 11:02:24,2025-05-14 11:02:53,29600,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-14 11:02:53,2025-05-14 11:03:03,10035,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-14 11:03:05,2025-05-14 11:03:24,19162,Succeeded
Afschrijvingen triggeren,2025-05-14 11:03:24,2025-05-14 11:03:33,8853,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-14 11:03:34,2025-05-14 11:04:03,29458,Succeeded
