description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-09 15:32:00,2025-05-09 15:37:48,348483,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-09 15:37:49,2025-05-09 15:37:51,2147,Succeeded
Instellen variabelen administratie urls 3,2025-05-09 15:37:52,2025-05-09 15:37:53,837,Succeeded
Instellen variabelen,2025-05-09 15:37:53,2025-05-09 15:37:59,5830,Succeeded
Instellen variabelen administratie urls 1,2025-05-09 15:38:00,2025-05-09 15:38:09,8827,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-09 15:38:09,2025-05-09 15:59:45,1296060,Failed
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-09 15:59:46,2025-05-09 16:00:07,21789,Succeeded
Importeren Import definities part 7,2025-05-09 16:00:10,2025-05-09 16:00:41,31352,Succeeded
Importeren Import definities part 6,2025-05-09 16:00:42,2025-05-09 16:01:14,32044,Succeeded
Importeren Import definities part 5,2025-05-09 16:01:15,2025-05-09 16:01:47,31972,Succeeded
Importeren Import definities part 4,2025-05-09 16:01:48,2025-05-09 16:03:12,83274,Succeeded
Importeren Import definities part 3,2025-05-09 16:03:13,2025-05-09 16:03:48,34889,Succeeded
Importeren Import definities part 2,2025-05-09 16:03:49,2025-05-09 16:04:17,28051,Succeeded
Importeren Import definities part 1,2025-05-09 16:04:18,2025-05-09 16:04:52,34115,Succeeded
Import volledige e-inkoopfactuur,2025-05-09 16:04:53,2025-05-09 16:05:47,54080,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-09 16:05:48,2025-05-09 16:06:03,15091,Succeeded
Grootboekrekening wijzigen,2025-05-09 16:06:04,2025-05-09 16:06:28,24123,Succeeded
Grootboekrekening kopiëren,2025-05-09 16:06:29,2025-05-09 16:06:43,14252,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-09 16:06:43,2025-05-09 16:06:53,10035,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-09 16:06:54,2025-05-09 16:07:09,14634,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-09 16:07:10,2025-05-09 16:08:04,53741,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-09 16:08:05,2025-05-09 16:08:56,50603,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 16:08:56,2025-05-09 16:09:14,18104,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 16:09:15,2025-05-09 16:09:49,34578,Succeeded
