description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-09 23:24:41,2025-05-09 23:30:26,344696,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-09 23:30:26,2025-05-09 23:30:27,809,Succeeded
Instellen variabelen administratie urls 3,2025-05-09 23:30:28,2025-05-09 23:30:29,914,Succeeded
Instellen variabelen,2025-05-09 23:30:29,2025-05-09 23:30:30,805,Succeeded
Instellen variabelen administratie urls 1,2025-05-09 23:30:31,2025-05-09 23:30:41,9342,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-09 23:30:41,2025-05-09 23:32:34,113420,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-09 23:32:35,2025-05-09 23:32:58,23003,Succeeded
Importeren Import definities part 7,2025-05-09 23:33:00,2025-05-09 23:33:31,30708,Succeeded
Importeren Import definities part 6,2025-05-09 23:33:32,2025-05-09 23:34:01,28685,Succeeded
Importeren Import definities part 5,2025-05-09 23:34:02,2025-05-09 23:34:30,27784,Succeeded
Importeren Import definities part 4,2025-05-09 23:34:31,2025-05-09 23:35:53,82292,Succeeded
Importeren Import definities part 3,2025-05-09 23:35:54,2025-05-09 23:36:49,54859,Succeeded
Importeren Import definities part 2,2025-05-09 23:36:51,2025-05-09 23:37:19,28223,Succeeded
Importeren Import definities part 1,2025-05-09 23:37:20,2025-05-09 23:37:53,33402,Succeeded
Import volledige e-inkoopfactuur,2025-05-09 23:37:54,2025-05-09 23:38:51,57084,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-09 23:38:52,2025-05-09 23:39:06,14837,Succeeded
Grootboekrekening wijzigen,2025-05-09 23:39:08,2025-05-09 23:39:32,24328,Succeeded
Grootboekrekening kopiëren,2025-05-09 23:39:32,2025-05-09 23:39:47,14469,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-09 23:39:47,2025-05-09 23:39:57,9900,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-09 23:39:58,2025-05-09 23:40:15,16989,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-09 23:40:16,2025-05-09 23:41:15,58077,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-09 23:41:16,2025-05-09 23:42:08,51572,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 23:42:08,2025-05-09 23:42:27,19240,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-09 23:42:27,2025-05-09 23:43:05,37237,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-09 23:43:06,2025-05-09 23:44:49,102807,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-09 23:44:50,2025-05-09 23:45:05,15380,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-09 23:45:06,2025-05-09 23:45:34,27890,Succeeded
Aanmaken ondernemer in Internet,2025-05-09 23:45:36,2025-05-09 23:45:52,16733,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-09 23:45:54,2025-05-09 23:47:07,73321,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-09 23:47:08,2025-05-09 23:47:28,19583,Succeeded
