description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-26 18:32:20,2025-05-26 18:38:07,346480,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-26 18:38:07,2025-05-26 18:38:11,3623,Succeeded
Instellen variabelen administratie urls 3,2025-05-26 18:38:12,2025-05-26 18:38:14,2368,Succeeded
Instellen variabelen,2025-05-26 18:38:15,2025-05-26 18:38:18,3523,Succeeded
Instellen variabelen administratie urls 1,2025-05-26 18:38:19,2025-05-26 18:38:26,6467,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-26 18:38:26,2025-05-26 18:40:19,113187,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-26 18:40:19,2025-05-26 18:40:42,22721,Succeeded
Importeren Import definities part 7,2025-05-26 18:40:44,2025-05-26 18:41:18,33326,Succeeded
Importeren Import definities part 6,2025-05-26 18:41:19,2025-05-26 18:41:50,30913,Succeeded
Importeren Import definities part 5,2025-05-26 18:41:51,2025-05-26 18:42:21,29496,Succeeded
Importeren Import definities part 4,2025-05-26 18:42:22,2025-05-26 18:43:49,87425,Succeeded
Importeren Import definities part 3,2025-05-26 18:43:51,2025-05-26 18:44:37,46635,Succeeded
Importeren Import definities part 2,2025-05-26 18:44:38,2025-05-26 18:45:06,27591,Succeeded
Importeren Import definities part 1,2025-05-26 18:45:07,2025-05-26 18:45:41,33871,Succeeded
Import volledige e-inkoopfactuur,2025-05-26 18:45:42,2025-05-26 18:46:39,56488,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-26 18:46:39,2025-05-26 18:46:54,15125,Succeeded
Grootboekrekening wijzigen,2025-05-26 18:46:55,2025-05-26 18:47:19,23787,Succeeded
Grootboekrekening kopiëren,2025-05-26 18:47:19,2025-05-26 18:47:33,13904,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-26 18:47:34,2025-05-26 18:47:44,9940,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-26 18:47:45,2025-05-26 18:48:03,17840,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-26 18:48:04,2025-05-26 18:49:01,56893,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-26 18:49:02,2025-05-26 18:49:54,52352,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 18:49:55,2025-05-26 18:50:13,18406,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 18:50:13,2025-05-26 18:50:49,35962,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-26 18:50:51,2025-05-26 18:52:30,99062,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-26 18:52:31,2025-05-26 18:52:46,14860,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-26 18:52:47,2025-05-26 18:53:13,26243,Succeeded
Aanmaken ondernemer in Internet,2025-05-26 18:53:14,2025-05-26 18:53:31,16438,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-26 18:53:32,2025-05-26 18:54:40,67673,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-26 18:54:41,2025-05-26 18:55:00,18757,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-26 18:55:01,2025-05-26 18:55:30,29268,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-26 18:55:31,2025-05-26 18:55:41,10077,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-26 18:55:42,2025-05-26 18:56:01,18842,Succeeded
Afschrijvingen triggeren,2025-05-26 18:56:01,2025-05-26 18:56:10,8842,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-26 18:56:11,2025-05-26 18:56:40,28978,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-26 18:56:40,2025-05-26 18:57:35,54622,Succeeded
Betaling doen in Holding B.V.,2025-05-26 18:57:36,2025-05-26 18:58:53,76436,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-26 18:58:53,2025-05-26 18:59:03,9664,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-26 18:59:04,2025-05-26 18:59:13,9302,Succeeded
Match op zoekwaarde (Uitgave),2025-05-26 18:59:15,2025-05-26 18:59:31,16273,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-26 18:59:32,2025-05-26 18:59:45,12770,Succeeded
