description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 12:52:44,2025-05-24 12:57:06,261597,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 12:57:06,2025-05-24 12:57:11,4898,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 12:57:12,2025-05-24 12:57:13,855,Succeeded
Instellen variabelen,2025-05-24 12:57:14,2025-05-24 12:57:14,347,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 12:57:15,2025-05-24 12:57:15,232,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 12:57:16,2025-05-24 12:57:56,40764,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 12:57:57,2025-05-24 12:58:16,19814,Succeeded
Importeren Import definities part 7,2025-05-24 12:58:18,2025-05-24 12:58:46,27314,Succeeded
Importeren Import definities part 6,2025-05-24 12:58:47,2025-05-24 12:59:14,27395,Succeeded
Importeren Import definities part 5,2025-05-24 12:59:15,2025-05-24 12:59:43,27769,Succeeded
Importeren Import definities part 4,2025-05-24 12:59:44,2025-05-24 13:01:05,80722,Succeeded
Importeren Import definities part 3,2025-05-24 13:01:06,2025-05-24 13:01:40,34257,Succeeded
Importeren Import definities part 2,2025-05-24 13:01:42,2025-05-24 13:02:09,27362,Succeeded
Importeren Import definities part 1,2025-05-24 13:02:10,2025-05-24 13:02:45,34933,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 13:02:46,2025-05-24 13:03:19,33401,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 13:03:20,2025-05-24 13:03:33,13363,Succeeded
Grootboekrekening wijzigen,2025-05-24 13:03:34,2025-05-24 13:03:48,13213,Succeeded
Grootboekrekening kopiëren,2025-05-24 13:03:48,2025-05-24 13:04:02,14489,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 13:04:03,2025-05-24 13:04:12,9799,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 13:04:14,2025-05-24 13:04:26,12436,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-24 13:04:27,2025-05-24 13:04:47,19445,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-24 13:04:48,2025-05-24 13:05:09,20742,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 13:05:09,2025-05-24 13:05:22,13017,Succeeded
