description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-10 20:53:55,2025-05-10 20:59:44,348452,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-10 20:59:44,2025-05-10 20:59:50,5336,Succeeded
Instellen variabelen administratie urls 3,2025-05-10 20:59:51,2025-05-10 20:59:52,723,Succeeded
Instellen variabelen,2025-05-10 20:59:52,2025-05-10 20:59:53,515,Succeeded
Instellen variabelen administratie urls 1,2025-05-10 20:59:53,2025-05-10 20:59:55,1186,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-10 20:59:55,2025-05-10 21:01:56,120758,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-10 21:01:56,2025-05-10 21:02:19,23398,Succeeded
Importeren Import definities part 7,2025-05-10 21:02:22,2025-05-10 21:02:53,30733,Succeeded
Importeren Import definities part 6,2025-05-10 21:02:54,2025-05-10 21:03:21,27633,Succeeded
Importeren Import definities part 5,2025-05-10 21:03:22,2025-05-10 21:03:50,27419,Succeeded
Importeren Import definities part 4,2025-05-10 21:03:51,2025-05-10 21:05:13,81804,Succeeded
Importeren Import definities part 3,2025-05-10 21:05:14,2025-05-10 21:05:50,35740,Succeeded
Importeren Import definities part 2,2025-05-10 21:05:51,2025-05-10 21:06:19,28293,Succeeded
Importeren Import definities part 1,2025-05-10 21:06:21,2025-05-10 21:06:54,33843,Succeeded
Import volledige e-inkoopfactuur,2025-05-10 21:06:56,2025-05-10 21:07:52,56452,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-10 21:07:52,2025-05-10 21:08:07,14946,Succeeded
Grootboekrekening wijzigen,2025-05-10 21:08:09,2025-05-10 21:08:33,23989,Succeeded
Grootboekrekening kopiëren,2025-05-10 21:08:33,2025-05-10 21:08:47,14251,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-10 21:08:48,2025-05-10 21:08:57,9821,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-10 21:08:59,2025-05-10 21:09:12,13723,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-10 21:09:14,2025-05-10 21:10:13,59275,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-10 21:10:15,2025-05-10 21:11:05,50676,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-10 21:11:05,2025-05-10 21:11:22,16946,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-10 21:11:23,2025-05-10 21:11:59,36721,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-10 21:12:01,2025-05-10 21:13:46,104848,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-10 21:13:47,2025-05-10 21:14:03,15800,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-10 21:14:04,2025-05-10 21:14:31,27235,Succeeded
Aanmaken ondernemer in Internet,2025-05-10 21:14:32,2025-05-10 21:15:05,32355,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-10 21:15:06,2025-05-10 21:16:16,69985,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-10 21:16:17,2025-05-10 21:16:37,19239,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-10 21:16:38,2025-05-10 21:17:09,30577,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-10 21:17:09,2025-05-10 21:17:20,10553,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-10 21:17:21,2025-05-10 21:17:40,19436,Succeeded
Afschrijvingen triggeren,2025-05-10 21:17:40,2025-05-10 21:17:50,9131,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-10 21:17:51,2025-05-10 21:18:20,29173,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-10 21:18:20,2025-05-10 21:19:13,53155,Succeeded
Betaling doen in Holding B.V.,2025-05-10 21:19:15,2025-05-10 21:20:33,77831,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-10 21:20:33,2025-05-10 21:20:42,9325,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-10 21:20:44,2025-05-10 21:20:53,9508,Succeeded
Match op zoekwaarde (Uitgave),2025-05-10 21:20:54,2025-05-10 21:21:11,16415,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-10 21:21:12,2025-05-10 21:21:25,12684,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-10 21:21:26,2025-05-10 21:21:42,16465,Succeeded
