description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-12 10:59:32,2025-05-12 11:05:17,344499,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-12 11:05:17,2025-05-12 11:05:20,3329,Succeeded
Instellen variabelen administratie urls 3,2025-05-12 11:05:22,2025-05-12 11:05:26,3729,Succeeded
Instellen variabelen,2025-05-12 11:05:26,2025-05-12 11:05:31,4762,Succeeded
Instellen variabelen administratie urls 1,2025-05-12 11:05:32,2025-05-12 11:05:37,4897,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-12 11:05:37,2025-05-12 11:07:28,110592,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-12 11:07:28,2025-05-12 11:07:51,23065,Succeeded
Importeren Import definities part 7,2025-05-12 11:07:54,2025-05-12 11:08:25,30896,Succeeded
Importeren Import definities part 6,2025-05-12 11:08:26,2025-05-12 11:08:55,28492,Succeeded
Importeren Import definities part 5,2025-05-12 11:08:56,2025-05-12 11:09:24,28192,Succeeded
Importeren Import definities part 4,2025-05-12 11:09:25,2025-05-12 11:10:46,80704,Succeeded
Importeren Import definities part 3,2025-05-12 11:10:47,2025-05-12 11:11:21,34354,Succeeded
Importeren Import definities part 2,2025-05-12 11:11:23,2025-05-12 11:11:50,27609,Succeeded
Importeren Import definities part 1,2025-05-12 11:11:51,2025-05-12 11:12:25,34085,Succeeded
Import volledige e-inkoopfactuur,2025-05-12 11:12:27,2025-05-12 11:13:23,56151,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-12 11:13:23,2025-05-12 11:13:38,14668,Succeeded
Grootboekrekening wijzigen,2025-05-12 11:13:39,2025-05-12 11:14:03,24046,Succeeded
Grootboekrekening kopiëren,2025-05-12 11:14:03,2025-05-12 11:14:18,14182,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-12 11:14:18,2025-05-12 11:14:28,9915,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-12 11:14:29,2025-05-12 11:14:45,16348,Succeeded
