description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-20 07:50:07,2025-05-20 07:55:53,345765,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-20 07:55:53,2025-05-20 07:55:57,3572,Succeeded
Instellen variabelen administratie urls 3,2025-05-20 07:55:58,2025-05-20 07:55:59,827,Succeeded
Instellen variabelen,2025-05-20 07:55:59,2025-05-20 07:56:00,585,Succeeded
Instellen variabelen administratie urls 1,2025-05-20 07:56:01,2025-05-20 07:56:02,1309,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-20 07:56:03,2025-05-20 07:58:06,123900,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-20 07:58:07,2025-05-20 07:58:30,23284,Succeeded
Importeren Import definities part 7,2025-05-20 07:58:32,2025-05-20 07:59:03,30323,Succeeded
Importeren Import definities part 6,2025-05-20 07:59:04,2025-05-20 07:59:36,31587,Succeeded
Importeren Import definities part 5,2025-05-20 07:59:37,2025-05-20 08:00:05,28513,Succeeded
Importeren Import definities part 4,2025-05-20 08:00:06,2025-05-20 08:01:47,101088,Succeeded
Importeren Import definities part 3,2025-05-20 08:01:49,2025-05-20 08:02:23,34245,Succeeded
Importeren Import definities part 2,2025-05-20 08:02:24,2025-05-20 08:02:52,27962,Succeeded
Importeren Import definities part 1,2025-05-20 08:02:53,2025-05-20 08:03:27,34168,Succeeded
Import volledige e-inkoopfactuur,2025-05-20 08:03:29,2025-05-20 08:04:24,55181,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-20 08:04:24,2025-05-20 08:04:51,26940,Succeeded
Grootboekrekening wijzigen,2025-05-20 08:04:52,2025-05-20 08:05:07,14829,Succeeded
Grootboekrekening kopiëren,2025-05-20 08:05:07,2025-05-20 08:05:21,13456,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-20 08:05:21,2025-05-20 08:05:31,9607,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-20 08:05:32,2025-05-20 08:05:48,16672,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-20 08:05:50,2025-05-20 08:06:53,62816,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-20 08:06:54,2025-05-20 08:07:45,51535,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 08:07:46,2025-05-20 08:07:56,10305,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 08:07:56,2025-05-20 08:10:11,135011,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-20 08:10:13,2025-05-20 08:11:52,99533,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-20 08:11:53,2025-05-20 08:12:09,15322,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-20 08:12:10,2025-05-20 08:12:36,26734,Succeeded
Aanmaken ondernemer in Internet,2025-05-20 08:12:38,2025-05-20 08:12:59,21880,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-20 08:13:01,2025-05-20 08:14:02,60850,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-20 08:14:03,2025-05-20 08:14:38,34624,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-20 08:14:39,2025-05-20 08:14:58,19585,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-20 08:14:59,2025-05-20 08:15:09,10004,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-20 08:15:10,2025-05-20 08:15:29,19287,Succeeded
Afschrijvingen triggeren,2025-05-20 08:15:29,2025-05-20 08:15:38,8941,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-20 08:15:39,2025-05-20 08:16:08,28810,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-20 08:16:08,2025-05-20 08:17:04,55563,Succeeded
Betaling doen in Holding B.V.,2025-05-20 08:17:05,2025-05-20 08:18:29,83615,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-20 08:18:29,2025-05-20 08:18:38,8542,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-20 08:18:39,2025-05-20 08:18:48,9132,Succeeded
Match op zoekwaarde (Uitgave),2025-05-20 08:18:49,2025-05-20 08:19:07,17697,Succeeded
