description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-21 18:11:08,2025-05-21 18:17:00,352208,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-21 18:17:00,2025-05-21 18:17:10,10221,Succeeded
Instellen variabelen administratie urls 3,2025-05-21 18:17:12,2025-05-21 18:17:14,2422,Succeeded
Instellen variabelen,2025-05-21 18:17:14,2025-05-21 18:17:15,1028,Succeeded
Instellen variabelen administratie urls 1,2025-05-21 18:17:16,2025-05-21 18:17:18,2313,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-21 18:17:19,2025-05-21 18:19:23,124547,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-21 18:19:24,2025-05-21 18:19:46,22636,Succeeded
Importeren Import definities part 7,2025-05-21 18:19:48,2025-05-21 18:20:18,29623,Succeeded
Importeren Import definities part 6,2025-05-21 18:20:19,2025-05-21 18:20:49,29604,Succeeded
Importeren Import definities part 5,2025-05-21 18:20:50,2025-05-21 18:21:18,27841,Succeeded
Importeren Import definities part 4,2025-05-21 18:21:19,2025-05-21 18:22:40,81323,Succeeded
Importeren Import definities part 3,2025-05-21 18:22:42,2025-05-21 18:23:16,34564,Succeeded
Importeren Import definities part 2,2025-05-21 18:23:17,2025-05-21 18:23:45,27301,Succeeded
Importeren Import definities part 1,2025-05-21 18:23:46,2025-05-21 18:24:19,33505,Succeeded
Import volledige e-inkoopfactuur,2025-05-21 18:24:20,2025-05-21 18:25:15,54718,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-21 18:25:15,2025-05-21 18:25:30,14594,Succeeded
Grootboekrekening wijzigen,2025-05-21 18:25:31,2025-05-21 18:25:55,23745,Succeeded
Grootboekrekening kopiëren,2025-05-21 18:25:55,2025-05-21 18:26:09,13806,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-21 18:26:09,2025-05-21 18:26:19,9753,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-21 18:26:20,2025-05-21 18:26:36,15853,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-21 18:26:37,2025-05-21 18:27:34,56819,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-21 18:27:36,2025-05-21 18:28:26,50387,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 18:28:26,2025-05-21 18:28:43,16347,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 18:28:43,2025-05-21 18:29:19,36048,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-21 18:29:20,2025-05-21 18:30:59,98789,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-21 18:31:00,2025-05-21 18:31:16,15718,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-21 18:31:17,2025-05-21 18:32:03,46377,Succeeded
Aanmaken ondernemer in Internet,2025-05-21 18:32:05,2025-05-21 18:32:22,17017,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-21 18:32:23,2025-05-21 18:33:31,68013,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-21 18:33:32,2025-05-21 18:33:51,18865,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-21 18:33:52,2025-05-21 18:34:22,29612,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-21 18:34:22,2025-05-21 18:34:32,10018,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-21 18:34:33,2025-05-21 18:34:52,19203,Succeeded
Afschrijvingen triggeren,2025-05-21 18:34:53,2025-05-21 18:35:01,8835,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-21 18:35:03,2025-05-21 18:35:31,27886,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-21 18:35:31,2025-05-21 18:36:27,55768,Succeeded
Betaling doen in Holding B.V.,2025-05-21 18:36:28,2025-05-21 18:37:55,86734,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-21 18:37:55,2025-05-21 18:38:04,8786,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-21 18:38:05,2025-05-21 18:38:15,9619,Succeeded
Match op zoekwaarde (Uitgave),2025-05-21 18:38:16,2025-05-21 18:38:32,16043,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-21 18:38:33,2025-05-21 18:38:45,12397,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-21 18:38:47,2025-05-21 18:39:04,17489,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-21 18:39:05,2025-05-21 18:39:30,24732,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-21 18:39:31,2025-05-21 18:40:04,32521,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-21 18:40:05,2025-05-21 18:40:17,11871,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-21 18:40:17,2025-05-21 18:40:28,11008,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-21 18:40:29,2025-05-21 18:41:47,77752,Succeeded
