description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-21 21:52:21,2025-05-21 21:58:30,368849,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-21 21:58:30,2025-05-21 21:58:32,1613,Succeeded
Instellen variabelen administratie urls 3,2025-05-21 21:58:33,2025-05-21 21:58:34,1092,Succeeded
Instellen variabelen,2025-05-21 21:58:35,2025-05-21 21:58:35,672,Succeeded
Instellen variabelen administratie urls 1,2025-05-21 21:58:36,2025-05-21 21:58:42,5516,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-21 21:58:42,2025-05-21 22:01:03,140576,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-21 22:01:03,2025-05-21 22:01:27,23715,Succeeded
Importeren Import definities part 7,2025-05-21 22:01:29,2025-05-21 22:02:01,31244,Succeeded
Importeren Import definities part 6,2025-05-21 22:02:02,2025-05-21 22:02:53,51562,Succeeded
Importeren Import definities part 5,2025-05-21 22:02:55,2025-05-21 22:03:23,28381,Succeeded
Importeren Import definities part 4,2025-05-21 22:03:24,2025-05-21 22:04:47,82713,Succeeded
Importeren Import definities part 3,2025-05-21 22:04:48,2025-05-21 22:05:23,34567,Succeeded
Importeren Import definities part 2,2025-05-21 22:05:24,2025-05-21 22:05:52,28166,Succeeded
Importeren Import definities part 1,2025-05-21 22:05:53,2025-05-21 22:06:28,34473,Succeeded
Import volledige e-inkoopfactuur,2025-05-21 22:06:29,2025-05-21 22:07:28,58828,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-21 22:07:28,2025-05-21 22:07:43,14855,Succeeded
Grootboekrekening wijzigen,2025-05-21 22:07:44,2025-05-21 22:08:07,23250,Succeeded
Grootboekrekening kopiëren,2025-05-21 22:08:08,2025-05-21 22:08:21,13768,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-21 22:08:22,2025-05-21 22:08:32,10264,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-21 22:08:33,2025-05-21 22:08:50,16768,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-21 22:08:51,2025-05-21 22:10:05,74127,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-21 22:10:07,2025-05-21 22:10:56,49779,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 22:10:57,2025-05-21 22:11:11,14485,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 22:11:11,2025-05-21 22:11:49,37662,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-21 22:11:50,2025-05-21 22:13:30,100036,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-21 22:13:32,2025-05-21 22:13:47,15137,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-21 22:13:48,2025-05-21 22:14:14,26564,Succeeded
Aanmaken ondernemer in Internet,2025-05-21 22:14:16,2025-05-21 22:14:33,16907,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-21 22:14:34,2025-05-21 22:15:41,66860,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-21 22:15:42,2025-05-21 22:16:17,34786,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-21 22:16:18,2025-05-21 22:16:38,19902,Succeeded
