description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-22 10:41:37,2025-05-22 10:46:01,264107,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-22 10:46:01,2025-05-22 10:46:03,1974,Succeeded
Instellen variabelen administratie urls 3,2025-05-22 10:46:05,2025-05-22 10:46:05,294,Succeeded
Instellen variabelen,2025-05-22 10:46:06,2025-05-22 10:46:06,235,Succeeded
Instellen variabelen administratie urls 1,2025-05-22 10:46:07,2025-05-22 10:46:07,355,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-22 10:46:08,2025-05-22 10:46:48,40758,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-22 10:46:49,2025-05-22 10:47:09,20045,Succeeded
Importeren Import definities part 7,2025-05-22 10:47:11,2025-05-22 10:47:37,26671,Succeeded
Importeren Import definities part 6,2025-05-22 10:47:38,2025-05-22 10:48:06,28051,Succeeded
Importeren Import definities part 5,2025-05-22 10:48:07,2025-05-22 10:48:35,27556,Succeeded
Importeren Import definities part 4,2025-05-22 10:48:36,2025-05-22 10:49:57,81042,Succeeded
Importeren Import definities part 3,2025-05-22 10:49:58,2025-05-22 10:50:33,34357,Succeeded
Importeren Import definities part 2,2025-05-22 10:50:34,2025-05-22 10:51:02,27838,Succeeded
Importeren Import definities part 1,2025-05-22 10:51:03,2025-05-22 10:51:36,33551,Succeeded
Import volledige e-inkoopfactuur,2025-05-22 10:51:38,2025-05-22 10:52:11,32922,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-22 10:52:11,2025-05-22 10:52:24,13539,Succeeded
Grootboekrekening wijzigen,2025-05-22 10:52:26,2025-05-22 10:52:39,13226,Succeeded
Grootboekrekening kopiëren,2025-05-22 10:52:39,2025-05-22 10:52:55,16021,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-22 10:52:56,2025-05-22 10:53:05,9690,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-22 10:53:06,2025-05-22 10:53:18,11933,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-22 10:53:20,2025-05-22 10:53:43,23209,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-22 10:53:44,2025-05-22 10:54:04,19105,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 10:54:04,2025-05-22 10:54:15,11004,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 10:54:15,2025-05-22 10:54:37,21882,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-22 10:54:38,2025-05-22 10:56:19,100900,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-22 10:56:20,2025-05-22 10:56:35,14414,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-22 10:56:36,2025-05-22 10:56:55,19370,Succeeded
Aanmaken ondernemer in Internet,2025-05-22 10:56:56,2025-05-22 10:57:11,14913,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-22 10:57:13,2025-05-22 10:57:42,29382,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-22 10:57:43,2025-05-22 10:57:59,15615,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-22 10:58:01,2025-05-22 10:58:21,20514,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-22 10:58:22,2025-05-22 10:58:31,9831,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-22 10:58:32,2025-05-22 10:58:51,18857,Succeeded
Afschrijvingen triggeren,2025-05-22 10:58:52,2025-05-22 10:59:00,8741,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-22 10:59:01,2025-05-22 10:59:28,26723,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-22 10:59:28,2025-05-22 11:00:00,31845,Succeeded
Betaling doen in Holding B.V.,2025-05-22 11:00:02,2025-05-22 11:00:27,24535,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-22 11:00:27,2025-05-22 11:00:35,7939,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-22 11:00:36,2025-05-22 11:00:44,8584,Succeeded
Match op zoekwaarde (Uitgave),2025-05-22 11:00:46,2025-05-22 11:00:58,12247,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-22 11:00:59,2025-05-22 11:01:10,11350,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-22 11:01:11,2025-05-22 11:01:25,13340,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-22 11:01:26,2025-05-22 11:01:40,13809,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-22 11:01:41,2025-05-22 11:01:52,11175,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-22 11:01:53,2025-05-22 11:02:04,10478,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-22 11:02:04,2025-05-22 11:02:14,10566,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-22 11:02:16,2025-05-22 11:03:06,50650,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-22 11:03:07,2025-05-22 11:03:16,8598,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-22 11:03:17,2025-05-22 11:03:26,8433,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-22 11:03:27,2025-05-22 11:03:35,8593,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-22 11:03:36,2025-05-22 11:03:45,8383,Succeeded
Afletterregel Loonheffing november 2023,2025-05-22 11:03:46,2025-05-22 11:03:54,8713,Succeeded
Afletterregel kas (Uitgave),2025-05-22 11:03:56,2025-05-22 11:04:11,15848,Succeeded
