description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-10 01:20:48,2025-05-10 01:26:34,345522,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-10 01:26:34,2025-05-10 01:26:39,5070,Succeeded
Instellen variabelen administratie urls 3,2025-05-10 01:26:41,2025-05-10 01:26:42,850,Succeeded
Instellen variabelen,2025-05-10 01:26:42,2025-05-10 01:26:47,4573,Succeeded
Instellen variabelen administratie urls 1,2025-05-10 01:26:48,2025-05-10 01:26:54,6266,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-10 01:26:54,2025-05-10 01:28:45,111124,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-10 01:28:45,2025-05-10 01:29:08,22911,Succeeded
Importeren Import definities part 7,2025-05-10 01:29:11,2025-05-10 01:29:41,30242,Succeeded
Importeren Import definities part 6,2025-05-10 01:29:42,2025-05-10 01:30:11,28701,Succeeded
Importeren Import definities part 5,2025-05-10 01:30:12,2025-05-10 01:31:01,48628,Succeeded
Importeren Import definities part 4,2025-05-10 01:31:02,2025-05-10 01:32:23,81019,Succeeded
Importeren Import definities part 3,2025-05-10 01:32:24,2025-05-10 01:32:59,35145,Succeeded
Importeren Import definities part 2,2025-05-10 01:33:01,2025-05-10 01:33:29,28037,Succeeded
Importeren Import definities part 1,2025-05-10 01:33:30,2025-05-10 01:34:04,34402,Succeeded
Import volledige e-inkoopfactuur,2025-05-10 01:34:05,2025-05-10 01:35:03,57601,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-10 01:35:03,2025-05-10 01:35:18,14939,Succeeded
Grootboekrekening wijzigen,2025-05-10 01:35:20,2025-05-10 01:35:44,24437,Succeeded
Grootboekrekening kopiëren,2025-05-10 01:35:44,2025-05-10 01:35:58,13740,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-10 01:35:58,2025-05-10 01:36:08,9677,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-10 01:36:09,2025-05-10 01:36:25,16122,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-10 01:36:26,2025-05-10 01:37:26,60012,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-10 01:37:28,2025-05-10 01:38:18,50294,Succeeded
