description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 11:27:30,2025-05-24 11:31:49,258982,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 11:31:49,2025-05-24 11:31:52,3440,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 11:31:54,2025-05-24 11:31:56,2339,Succeeded
Instellen variabelen,2025-05-24 11:31:56,2025-05-24 11:31:57,372,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 11:31:58,2025-05-24 11:31:58,304,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 11:31:59,2025-05-24 11:32:41,42254,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 11:32:41,2025-05-24 11:33:01,20072,Succeeded
Importeren Import definities part 7,2025-05-24 11:33:03,2025-05-24 11:33:30,27404,Succeeded
Importeren Import definities part 6,2025-05-24 11:33:31,2025-05-24 11:33:59,27214,Succeeded
Importeren Import definities part 5,2025-05-24 11:34:00,2025-05-24 11:34:27,27370,Succeeded
Importeren Import definities part 4,2025-05-24 11:34:28,2025-05-24 11:35:49,80542,Succeeded
Importeren Import definities part 3,2025-05-24 11:35:50,2025-05-24 11:36:24,34123,Succeeded
Importeren Import definities part 2,2025-05-24 11:36:25,2025-05-24 11:36:52,27102,Succeeded
Importeren Import definities part 1,2025-05-24 11:36:53,2025-05-24 11:37:27,33543,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 11:37:28,2025-05-24 11:38:01,32674,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 11:38:01,2025-05-24 11:38:14,13446,Succeeded
Grootboekrekening wijzigen,2025-05-24 11:38:16,2025-05-24 11:38:29,12761,Succeeded
Grootboekrekening kopiëren,2025-05-24 11:38:29,2025-05-24 11:38:43,14357,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 11:38:43,2025-05-24 11:38:54,10705,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 11:38:55,2025-05-24 11:39:09,13621,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-24 11:39:11,2025-05-24 11:39:28,17827,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-24 11:39:30,2025-05-24 11:39:54,24533,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 11:39:55,2025-05-24 11:40:08,13316,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 11:40:08,2025-05-24 11:40:28,19494,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-24 11:40:29,2025-05-24 11:42:05,96034,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-24 11:42:06,2025-05-24 11:42:20,14046,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-24 11:42:21,2025-05-24 11:42:41,19299,Succeeded
Aanmaken ondernemer in Internet,2025-05-24 11:42:42,2025-05-24 11:42:59,17381,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-24 11:43:01,2025-05-24 11:43:29,28390,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-24 11:43:30,2025-05-24 11:43:46,15375,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-24 11:43:47,2025-05-24 11:44:08,20204,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-24 11:44:08,2025-05-24 11:44:18,9710,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-24 11:44:19,2025-05-24 11:44:37,18408,Succeeded
Afschrijvingen triggeren,2025-05-24 11:44:37,2025-05-24 11:44:46,8522,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-24 11:44:47,2025-05-24 11:45:13,26505,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-24 11:45:14,2025-05-24 11:45:45,31723,Succeeded
Betaling doen in Holding B.V.,2025-05-24 11:45:47,2025-05-24 11:46:12,24836,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-24 11:46:12,2025-05-24 11:46:20,7841,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-24 11:46:21,2025-05-24 11:46:30,8462,Succeeded
Match op zoekwaarde (Uitgave),2025-05-24 11:46:31,2025-05-24 11:46:43,11959,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-24 11:46:44,2025-05-24 11:46:55,11434,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-24 11:46:56,2025-05-24 11:47:09,12903,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-24 11:47:11,2025-05-24 11:47:24,13793,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-24 11:47:26,2025-05-24 11:47:35,9615,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 11:47:37,2025-05-24 11:47:45,8439,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-24 11:47:46,2025-05-24 11:47:56,10381,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-24 11:47:57,2025-05-24 11:48:48,51098,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-24 11:48:49,2025-05-24 11:48:58,8406,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-24 11:48:59,2025-05-24 11:49:08,8690,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-24 11:49:09,2025-05-24 11:49:17,8304,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-24 11:49:18,2025-05-24 11:49:27,8572,Succeeded
Afletterregel Loonheffing november 2023,2025-05-24 11:49:28,2025-05-24 11:49:36,8484,Succeeded
Afletterregel kas (Uitgave),2025-05-24 11:49:38,2025-05-24 11:49:53,15416,Succeeded
Afletterregel kas (Ontvangst),2025-05-24 11:49:54,2025-05-24 11:50:10,16335,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-24 11:50:11,2025-05-24 11:50:24,12128,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-24 11:50:25,2025-05-24 11:50:34,9358,Succeeded
