description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-20 03:59:17,2025-05-20 04:05:03,346473,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-20 04:05:03,2025-05-20 04:05:08,4201,Succeeded
Instellen variabelen administratie urls 3,2025-05-20 04:05:09,2025-05-20 04:05:10,812,Succeeded
Instellen variabelen,2025-05-20 04:05:10,2025-05-20 04:05:11,778,Succeeded
Instellen variabelen administratie urls 1,2025-05-20 04:05:12,2025-05-20 04:05:18,6732,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-20 04:05:19,2025-05-20 04:07:04,105841,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-20 04:07:05,2025-05-20 04:07:28,22960,Succeeded
Importeren Import definities part 7,2025-05-20 04:07:30,2025-05-20 04:08:03,33333,Succeeded
Importeren Import definities part 6,2025-05-20 04:08:04,2025-05-20 04:08:34,30049,Succeeded
Importeren Import definities part 5,2025-05-20 04:08:35,2025-05-20 04:09:06,30692,Succeeded
Importeren Import definities part 4,2025-05-20 04:09:07,2025-05-20 04:10:28,81060,Succeeded
Importeren Import definities part 3,2025-05-20 04:10:29,2025-05-20 04:11:04,34245,Succeeded
Importeren Import definities part 2,2025-05-20 04:11:05,2025-05-20 04:11:32,27735,Succeeded
Importeren Import definities part 1,2025-05-20 04:11:34,2025-05-20 04:12:08,33979,Succeeded
Import volledige e-inkoopfactuur,2025-05-20 04:12:09,2025-05-20 04:13:06,57715,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-20 04:13:07,2025-05-20 04:13:21,14172,Succeeded
Grootboekrekening wijzigen,2025-05-20 04:13:22,2025-05-20 04:13:47,24445,Succeeded
Grootboekrekening kopiëren,2025-05-20 04:13:47,2025-05-20 04:14:01,13650,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-20 04:14:01,2025-05-20 04:14:11,9801,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-20 04:14:12,2025-05-20 04:14:29,17225,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-20 04:14:30,2025-05-20 04:15:30,60084,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-20 04:15:32,2025-05-20 04:16:25,52951,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 04:16:25,2025-05-20 04:16:44,19060,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-20 04:16:44,2025-05-20 04:17:18,33909,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-20 04:17:19,2025-05-20 04:18:58,98854,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-20 04:18:59,2025-05-20 04:19:14,15055,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-20 04:19:15,2025-05-20 04:19:42,26660,Succeeded
Aanmaken ondernemer in Internet,2025-05-20 04:19:43,2025-05-20 04:20:00,16491,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-20 04:20:01,2025-05-20 04:21:33,91582,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-20 04:21:34,2025-05-20 04:22:08,33981,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-20 04:22:09,2025-05-20 04:22:28,19181,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-20 04:22:29,2025-05-20 04:22:39,9947,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-20 04:22:40,2025-05-20 04:22:59,19086,Succeeded
Afschrijvingen triggeren,2025-05-20 04:22:59,2025-05-20 04:23:08,8855,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-20 04:23:09,2025-05-20 04:23:37,28515,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-20 04:23:38,2025-05-20 04:24:34,55980,Succeeded
Betaling doen in Holding B.V.,2025-05-20 04:24:35,2025-05-20 04:25:45,70107,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-20 04:25:46,2025-05-20 04:25:55,9553,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-20 04:25:56,2025-05-20 04:26:06,9254,Succeeded
Match op zoekwaarde (Uitgave),2025-05-20 04:26:07,2025-05-20 04:26:23,15939,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-20 04:26:24,2025-05-20 04:26:37,12643,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-20 04:26:38,2025-05-20 04:26:55,17602,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-20 04:26:57,2025-05-20 04:27:20,23227,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-20 04:27:21,2025-05-20 04:27:51,30256,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-20 04:27:52,2025-05-20 04:28:05,12263,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-20 04:28:05,2025-05-20 04:28:16,11167,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-20 04:28:17,2025-05-20 04:29:34,77317,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-20 04:29:36,2025-05-20 04:29:45,9174,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-20 04:29:46,2025-05-20 04:29:58,12078,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-20 04:29:59,2025-05-20 04:30:10,10958,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-20 04:30:11,2025-05-20 04:30:22,10856,Succeeded
Afletterregel Loonheffing november 2023,2025-05-20 04:30:23,2025-05-20 04:30:34,11061,Succeeded
Afletterregel kas (Uitgave),2025-05-20 04:30:35,2025-05-20 04:31:17,42089,Succeeded
Afletterregel kas (Ontvangst),2025-05-20 04:31:18,2025-05-20 04:31:37,18862,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-20 04:31:39,2025-05-20 04:32:05,26839,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-20 04:32:06,2025-05-20 04:32:18,11157,Succeeded
Vooruitontvangst via memoriaal,2025-05-20 04:32:20,2025-05-20 04:34:13,113235,Succeeded
Vooruitbetaling via memoriaal,2025-05-20 04:34:14,2025-05-20 04:35:19,64868,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-20 04:35:20,2025-05-20 04:36:13,53275,Succeeded
Openstaande post crediteur boeken op twee grootboekrekeningen,2025-05-20 04:36:15,2025-05-20 04:37:08,53322,Succeeded
Openstaande posten TG 6,2025-05-20 04:37:09,2025-05-20 04:40:26,197028,Succeeded
Openstaande posten TG 4,2025-05-20 04:40:27,2025-05-20 04:53:16,768463,Succeeded
Vaste boeking niet in balans foutmelding,2025-05-20 04:53:18,2025-05-20 04:53:34,15953,Succeeded
Vaste boeking aanmaken,2025-05-20 04:53:35,2025-05-20 04:53:55,19558,Succeeded
Vaste boeking wijzigen,2025-05-20 04:53:55,2025-05-20 04:54:23,27731,Succeeded
Vaste boeking multiselect,2025-05-20 04:54:23,2025-05-20 04:54:56,33112,Succeeded
Vaste boeking verwijderen,2025-05-20 04:54:56,2025-05-20 04:55:11,14671,Succeeded
Nieuwe ING bank/spaarrekening NL44INGB6296399693 toevoegen,2025-05-20 04:55:12,2025-05-20 04:55:48,36347,Succeeded
Positief boeken van bankrekening naar spaarrekening,2025-05-20 04:55:49,2025-05-20 04:56:08,19490,Succeeded
Negatief boeken van de bankrekening naar de spaarrekening,2025-05-20 04:56:09,2025-05-20 04:56:29,20203,Succeeded
Positieve rente boeken op de spaarrekening NL44INGB6296399693,2025-05-20 04:56:29,2025-05-20 04:56:51,21491,Succeeded
Negatieve rente boeken op de spaarrekening NL44INGB6296399693,2025-05-20 04:56:51,2025-05-20 04:57:19,28493,Succeeded
Controle bij de bankrekening op saldo.,2025-05-20 04:57:20,2025-05-20 04:58:03,43466,Succeeded
Positieve rente boeken op de spaarrekening NL05INGB6289099205,2025-05-20 04:58:04,2025-05-20 04:58:14,9223,Succeeded
Negatieve rente boeken op de spaarrekening NL05INGB6289099205,2025-05-20 04:58:15,2025-05-20 04:58:24,9548,Succeeded
Aanmaken VF met betaalwijze cc,2025-05-20 04:58:25,2025-05-20 04:58:54,28611,Succeeded
Bankmutatie voor de verkoopfactuur met betaling via cc,2025-05-20 04:58:54,2025-05-20 04:59:22,27248,Succeeded
Bankmutatie afletteren voor de verkoopfactuur met betaling via cc,2025-05-20 04:59:22,2025-05-20 05:10:03,641115,Succeeded
Afletteren positieve en negatieve openstaande post,2025-05-20 05:10:04,2025-05-20 05:23:14,789055,Succeeded
