description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-11 21:47:04,2025-05-11 21:52:45,340951,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-11 21:52:46,2025-05-11 21:52:51,5597,Succeeded
Instellen variabelen administratie urls 3,2025-05-11 21:52:53,2025-05-11 21:52:53,895,Succeeded
Instellen variabelen,2025-05-11 21:52:54,2025-05-11 21:52:54,578,Succeeded
Instellen variabelen administratie urls 1,2025-05-11 21:52:55,2025-05-11 21:52:56,1011,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-11 21:52:56,2025-05-11 21:55:01,124569,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-11 21:55:01,2025-05-11 21:55:24,22928,Succeeded
Importeren Import definities part 7,2025-05-11 21:55:27,2025-05-11 21:55:56,29189,Succeeded
Importeren Import definities part 6,2025-05-11 21:55:57,2025-05-11 21:56:26,28570,Succeeded
Importeren Import definities part 5,2025-05-11 21:56:27,2025-05-11 21:56:55,28040,Succeeded
Importeren Import definities part 4,2025-05-11 21:56:56,2025-05-11 21:58:52,116228,Succeeded
Importeren Import definities part 3,2025-05-11 21:58:54,2025-05-11 21:59:29,35091,Succeeded
Importeren Import definities part 2,2025-05-11 21:59:30,2025-05-11 21:59:58,27783,Succeeded
Importeren Import definities part 1,2025-05-11 21:59:59,2025-05-11 22:00:34,34545,Succeeded
Import volledige e-inkoopfactuur,2025-05-11 22:00:35,2025-05-11 22:01:33,58108,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-11 22:01:33,2025-05-11 22:01:48,14734,Succeeded
Grootboekrekening wijzigen,2025-05-11 22:01:50,2025-05-11 22:02:14,24629,Succeeded
Grootboekrekening kopiëren,2025-05-11 22:02:14,2025-05-11 22:02:29,14478,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-11 22:02:29,2025-05-11 22:02:39,9990,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-11 22:02:40,2025-05-11 22:02:57,16632,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-11 22:02:58,2025-05-11 22:03:56,57199,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-11 22:03:57,2025-05-11 22:04:49,51956,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-11 22:04:49,2025-05-11 22:05:06,16686,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-11 22:05:06,2025-05-11 22:05:44,37816,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-11 22:05:46,2025-05-11 22:07:53,127720,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-11 22:07:55,2025-05-11 22:08:11,15633,Succeeded
