description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-27 20:23:08,2025-05-27 20:27:28,259501,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-27 20:27:28,2025-05-27 20:27:32,3549,Succeeded
Instellen variabelen administratie urls 3,2025-05-27 20:27:33,2025-05-27 20:27:34,760,Succeeded
Instellen variabelen,2025-05-27 20:27:34,2025-05-27 20:27:35,309,Succeeded
Instellen variabelen administratie urls 1,2025-05-27 20:27:36,2025-05-27 20:27:36,552,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-27 20:27:37,2025-05-27 20:28:15,38513,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-27 20:28:15,2025-05-27 20:28:36,20546,Succeeded
Importeren Import definities part 7,2025-05-27 20:28:38,2025-05-27 20:29:05,27495,Succeeded
Importeren Import definities part 6,2025-05-27 20:29:06,2025-05-27 20:29:34,27715,Succeeded
Importeren Import definities part 5,2025-05-27 20:29:35,2025-05-27 20:30:03,27943,Succeeded
Importeren Import definities part 4,2025-05-27 20:30:04,2025-05-27 20:31:26,81598,Succeeded
Importeren Import definities part 3,2025-05-27 20:31:27,2025-05-27 20:32:02,34401,Succeeded
Importeren Import definities part 2,2025-05-27 20:32:03,2025-05-27 20:32:30,27555,Succeeded
Importeren Import definities part 1,2025-05-27 20:32:32,2025-05-27 20:33:06,34147,Succeeded
Import volledige e-inkoopfactuur,2025-05-27 20:33:07,2025-05-27 20:33:41,33602,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-27 20:33:41,2025-05-27 20:33:55,13747,Succeeded
Grootboekrekening wijzigen,2025-05-27 20:33:56,2025-05-27 20:34:10,13732,Succeeded
Grootboekrekening kopiëren,2025-05-27 20:34:10,2025-05-27 20:34:25,15072,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-27 20:34:25,2025-05-27 20:34:37,11342,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-27 20:34:38,2025-05-27 20:34:54,16403,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-27 20:34:56,2025-05-27 20:35:13,17577,Succeeded
