description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-26 15:21:21,2025-05-26 15:27:12,351589,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-26 15:27:13,2025-05-26 15:27:16,3117,Succeeded
Instellen variabelen administratie urls 3,2025-05-26 15:27:17,2025-05-26 15:27:18,701,Succeeded
Instellen variabelen,2025-05-26 15:27:18,2025-05-26 15:27:19,596,Succeeded
Instellen variabelen administratie urls 1,2025-05-26 15:27:20,2025-05-26 15:27:26,6286,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-26 15:27:26,2025-05-26 15:29:19,112515,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-26 15:29:19,2025-05-26 15:29:42,22913,Succeeded
Importeren Import definities part 7,2025-05-26 15:29:44,2025-05-26 15:30:15,30644,Succeeded
Importeren Import definities part 6,2025-05-26 15:30:16,2025-05-26 15:30:48,31805,Succeeded
Importeren Import definities part 5,2025-05-26 15:30:49,2025-05-26 15:31:19,30298,Succeeded
Importeren Import definities part 4,2025-05-26 15:31:21,2025-05-26 15:32:43,82244,Succeeded
Importeren Import definities part 3,2025-05-26 15:32:44,2025-05-26 15:33:19,35386,Succeeded
Importeren Import definities part 2,2025-05-26 15:33:21,2025-05-26 15:33:49,28338,Succeeded
Importeren Import definities part 1,2025-05-26 15:33:50,2025-05-26 15:34:24,34094,Succeeded
Import volledige e-inkoopfactuur,2025-05-26 15:34:25,2025-05-26 15:35:24,58444,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-26 15:35:24,2025-05-26 15:35:39,14576,Succeeded
Grootboekrekening wijzigen,2025-05-26 15:35:40,2025-05-26 15:36:05,24606,Succeeded
Grootboekrekening kopiëren,2025-05-26 15:36:05,2025-05-26 15:36:19,13876,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-26 15:36:19,2025-05-26 15:36:29,9903,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-26 15:36:30,2025-05-26 15:36:44,13718,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-26 15:36:45,2025-05-26 15:37:55,69992,Succeeded
