description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 01:30:09,2025-05-24 01:34:30,261585,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 01:34:31,2025-05-24 01:34:31,590,Succeeded
Instellen variabelen,2025-05-24 01:34:33,2025-05-24 01:34:34,241,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 01:34:33,2025-05-24 01:34:33,448,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 01:34:35,2025-05-24 01:34:35,631,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 01:34:36,2025-05-24 01:35:13,37777,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 01:35:14,2025-05-24 01:35:34,20135,Succeeded
Importeren Import definities part 7,2025-05-24 01:35:36,2025-05-24 01:36:02,26827,Succeeded
Importeren Import definities part 6,2025-05-24 01:36:03,2025-05-24 01:36:31,27967,Succeeded
Importeren Import definities part 5,2025-05-24 01:36:33,2025-05-24 01:37:00,27841,Succeeded
Importeren Import definities part 4,2025-05-24 01:37:02,2025-05-24 01:38:22,80563,Succeeded
Importeren Import definities part 3,2025-05-24 01:38:23,2025-05-24 01:38:58,34426,Succeeded
Importeren Import definities part 2,2025-05-24 01:38:59,2025-05-24 01:39:26,27527,Succeeded
Importeren Import definities part 1,2025-05-24 01:39:27,2025-05-24 01:40:01,33828,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 01:40:02,2025-05-24 01:40:36,33596,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 01:40:36,2025-05-24 01:40:50,13679,Succeeded
Grootboekrekening wijzigen,2025-05-24 01:40:52,2025-05-24 01:41:04,12313,Succeeded
Grootboekrekening kopiëren,2025-05-24 01:41:04,2025-05-24 01:41:19,14498,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 01:41:19,2025-05-24 01:41:30,10979,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 01:41:31,2025-05-24 01:41:44,12936,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-24 01:41:46,2025-05-24 01:42:04,18889,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-24 01:42:06,2025-05-24 01:42:25,18858,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 01:42:25,2025-05-24 01:42:40,14969,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-24 01:42:41,2025-05-24 01:42:58,17477,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-24 01:42:59,2025-05-24 01:44:43,104166,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-24 01:44:45,2025-05-24 01:45:03,18136,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-24 01:45:04,2025-05-24 01:45:24,19523,Succeeded
Aanmaken ondernemer in Internet,2025-05-24 01:45:25,2025-05-24 01:45:40,15175,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-24 01:45:42,2025-05-24 01:46:10,28452,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-24 01:46:11,2025-05-24 01:46:27,15915,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-24 01:46:29,2025-05-24 01:46:48,19355,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-24 01:46:48,2025-05-24 01:46:58,9873,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-24 01:47:14,2025-05-24 01:47:33,18633,Succeeded
Afschrijvingen triggeren,2025-05-24 01:47:33,2025-05-24 01:47:42,8796,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-24 01:47:43,2025-05-24 01:48:10,26868,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-24 01:48:10,2025-05-24 01:48:42,31746,Succeeded
Betaling doen in Holding B.V.,2025-05-24 01:48:44,2025-05-24 01:49:24,40242,Succeeded
