description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-09 00:05:40,2025-05-09 00:11:33,352795,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-09 00:11:33,2025-05-09 00:11:35,2123,Succeeded
Instellen variabelen administratie urls 3,2025-05-09 00:11:37,2025-05-09 00:11:37,649,Succeeded
Instellen variabelen,2025-05-09 00:11:38,2025-05-09 00:11:39,1350,Succeeded
Instellen variabelen administratie urls 1,2025-05-09 00:11:40,2025-05-09 00:11:43,3582,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-09 00:11:44,2025-05-09 00:13:37,113235,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-09 00:13:37,2025-05-09 00:14:01,23457,Succeeded
Importeren Import definities part 7,2025-05-09 00:14:03,2025-05-09 00:14:34,30931,Succeeded
Importeren Import definities part 6,2025-05-09 00:14:36,2025-05-09 00:15:04,28655,Succeeded
Importeren Import definities part 5,2025-05-09 00:15:05,2025-05-09 00:15:33,28026,Succeeded
Importeren Import definities part 4,2025-05-09 00:15:35,2025-05-09 00:17:18,103059,Succeeded
Importeren Import definities part 3,2025-05-09 00:17:19,2025-05-09 00:17:53,34278,Succeeded
Importeren Import definities part 2,2025-05-09 00:17:54,2025-05-09 00:18:22,27523,Succeeded
Importeren Import definities part 1,2025-05-09 00:18:23,2025-05-09 00:18:57,33455,Succeeded
Import volledige e-inkoopfactuur,2025-05-09 00:18:58,2025-05-09 00:19:53,55353,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-09 00:19:53,2025-05-09 00:20:08,14255,Succeeded
Grootboekrekening wijzigen,2025-05-09 00:20:09,2025-05-09 00:20:33,23561,Succeeded
Grootboekrekening kopiëren,2025-05-09 00:20:33,2025-05-09 00:20:47,13870,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-09 00:20:47,2025-05-09 00:20:57,9814,Succeeded
