description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-22 23:06:42,2025-05-22 23:11:05,262839,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-22 23:11:05,2025-05-22 23:11:08,2798,Succeeded
Instellen variabelen administratie urls 3,2025-05-22 23:11:10,2025-05-22 23:11:10,665,Succeeded
Instellen variabelen,2025-05-22 23:11:11,2025-05-22 23:11:11,414,Succeeded
Instellen variabelen administratie urls 1,2025-05-22 23:11:12,2025-05-22 23:11:13,364,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-22 23:11:13,2025-05-22 23:12:22,69252,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-22 23:12:22,2025-05-22 23:12:43,20496,Succeeded
Importeren Import definities part 7,2025-05-22 23:12:45,2025-05-22 23:13:12,27073,Succeeded
Importeren Import definities part 6,2025-05-22 23:13:13,2025-05-22 23:13:40,27274,Succeeded
Importeren Import definities part 5,2025-05-22 23:13:41,2025-05-22 23:14:09,27636,Succeeded
Importeren Import definities part 4,2025-05-22 23:14:10,2025-05-22 23:15:30,80061,Succeeded
Importeren Import definities part 3,2025-05-22 23:15:31,2025-05-22 23:16:05,33690,Succeeded
Importeren Import definities part 2,2025-05-22 23:16:06,2025-05-22 23:16:33,27057,Succeeded
Importeren Import definities part 1,2025-05-22 23:16:34,2025-05-22 23:17:09,34535,Succeeded
Import volledige e-inkoopfactuur,2025-05-22 23:17:10,2025-05-22 23:17:43,33320,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-22 23:17:44,2025-05-22 23:17:57,13808,Succeeded
Grootboekrekening wijzigen,2025-05-22 23:17:59,2025-05-22 23:18:12,13582,Succeeded
Grootboekrekening kopiëren,2025-05-22 23:18:13,2025-05-22 23:18:27,14769,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-22 23:18:28,2025-05-22 23:18:38,10220,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-22 23:18:39,2025-05-22 23:18:54,15201,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-22 23:18:56,2025-05-22 23:19:17,21125,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-22 23:19:19,2025-05-22 23:19:36,17778,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 23:19:37,2025-05-22 23:19:47,10357,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-22 23:19:47,2025-05-22 23:20:07,19742,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-22 23:20:08,2025-05-22 23:21:43,95058,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-22 23:21:44,2025-05-22 23:21:59,14610,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-22 23:22:00,2025-05-22 23:22:19,19189,Succeeded
Aanmaken ondernemer in Internet,2025-05-22 23:22:20,2025-05-22 23:22:36,15037,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-22 23:22:37,2025-05-22 23:23:07,30000,Succeeded
