description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-26 17:02:42,2025-05-26 17:06:58,256962,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-26 17:06:59,2025-05-26 17:07:01,1974,Succeeded
Instellen variabelen administratie urls 3,2025-05-26 17:07:02,2025-05-26 17:07:03,698,Succeeded
Instellen variabelen,2025-05-26 17:07:03,2025-05-26 17:07:04,276,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-26 17:07:05,2025-05-26 17:07:46,40568,Succeeded
Instellen variabelen administratie urls 1,2025-05-26 17:07:05,2025-05-26 17:07:05,291,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-26 17:07:46,2025-05-26 17:08:06,20087,Succeeded
Importeren Import definities part 7,2025-05-26 17:08:08,2025-05-26 17:08:36,27697,Succeeded
Importeren Import definities part 6,2025-05-26 17:08:37,2025-05-26 17:09:05,27892,Succeeded
Importeren Import definities part 5,2025-05-26 17:09:06,2025-05-26 17:09:34,27849,Succeeded
Importeren Import definities part 4,2025-05-26 17:09:35,2025-05-26 17:10:56,81217,Succeeded
Importeren Import definities part 3,2025-05-26 17:10:57,2025-05-26 17:11:32,34656,Succeeded
Importeren Import definities part 2,2025-05-26 17:11:33,2025-05-26 17:12:01,27578,Succeeded
Importeren Import definities part 1,2025-05-26 17:12:02,2025-05-26 17:12:36,34490,Succeeded
Import volledige e-inkoopfactuur,2025-05-26 17:12:37,2025-05-26 17:13:10,32494,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-26 17:13:10,2025-05-26 17:13:24,13494,Succeeded
Grootboekrekening wijzigen,2025-05-26 17:13:25,2025-05-26 17:13:38,13485,Succeeded
Grootboekrekening kopiëren,2025-05-26 17:13:39,2025-05-26 17:13:53,14607,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-26 17:13:54,2025-05-26 17:14:04,10264,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-26 17:14:05,2025-05-26 17:14:19,13795,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-26 17:14:20,2025-05-26 17:14:39,18738,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-26 17:14:41,2025-05-26 17:15:00,18577,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 17:15:00,2025-05-26 17:15:12,12304,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-26 17:15:12,2025-05-26 17:15:31,18207,Succeeded
