description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-10 13:27:56,2025-05-10 13:33:55,359008,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-10 13:33:56,2025-05-10 13:33:57,853,Succeeded
Instellen variabelen administratie urls 3,2025-05-10 13:33:58,2025-05-10 13:34:02,4104,Succeeded
Instellen variabelen,2025-05-10 13:34:03,2025-05-10 13:34:04,1856,Succeeded
Instellen variabelen administratie urls 1,2025-05-10 13:34:05,2025-05-10 13:34:09,3626,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-10 13:34:09,2025-05-10 13:36:04,114562,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-10 13:36:04,2025-05-10 13:36:28,24094,Succeeded
Importeren Import definities part 7,2025-05-10 13:36:31,2025-05-10 13:37:02,31252,Succeeded
Importeren Import definities part 6,2025-05-10 13:37:03,2025-05-10 13:37:31,28255,Succeeded
Importeren Import definities part 5,2025-05-10 13:37:33,2025-05-10 13:38:00,27742,Succeeded
Importeren Import definities part 4,2025-05-10 13:38:02,2025-05-10 13:39:24,82418,Succeeded
Importeren Import definities part 3,2025-05-10 13:39:25,2025-05-10 13:40:01,36214,Succeeded
Importeren Import definities part 2,2025-05-10 13:40:03,2025-05-10 13:40:31,28365,Succeeded
Importeren Import definities part 1,2025-05-10 13:40:32,2025-05-10 13:41:07,34331,Succeeded
Import volledige e-inkoopfactuur,2025-05-10 13:41:08,2025-05-10 13:42:02,54024,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-10 13:42:02,2025-05-10 13:42:19,17199,Succeeded
Grootboekrekening wijzigen,2025-05-10 13:42:21,2025-05-10 13:42:44,23828,Succeeded
Grootboekrekening kopiëren,2025-05-10 13:42:45,2025-05-10 13:42:59,13886,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-10 13:42:59,2025-05-10 13:43:09,9803,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-10 13:43:10,2025-05-10 13:43:26,16431,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-10 13:43:28,2025-05-10 13:44:22,54789,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-10 13:44:24,2025-05-10 13:45:15,51173,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-10 13:45:15,2025-05-10 13:45:32,17179,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-10 13:45:33,2025-05-10 13:46:08,35249,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-10 13:46:09,2025-05-10 13:47:50,101489,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-10 13:47:52,2025-05-10 13:48:07,14957,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-10 13:48:08,2025-05-10 13:48:58,50516,Succeeded
Aanmaken ondernemer in Internet,2025-05-10 13:49:00,2025-05-10 13:49:16,16168,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-10 13:49:17,2025-05-10 13:50:24,67423,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-10 13:50:26,2025-05-10 13:50:58,31842,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-10 13:50:59,2025-05-10 13:51:18,19569,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-10 13:51:19,2025-05-10 13:51:29,10343,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-10 13:51:30,2025-05-10 13:51:49,19251,Succeeded
Afschrijvingen triggeren,2025-05-10 13:51:50,2025-05-10 13:51:59,8931,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-10 13:52:00,2025-05-10 13:52:30,30144,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-10 13:52:30,2025-05-10 13:53:23,52944,Succeeded
Betaling doen in Holding B.V.,2025-05-10 13:53:25,2025-05-10 13:54:40,74785,Succeeded
Controle op de betaling doen (betaalbestand controleren van Holding B.V.),2025-05-10 13:54:40,2025-05-10 13:54:49,8915,Succeeded
Voorbereiding - Bankmutatie negatief overige uitgave met sneltoetsen toevoegen,2025-05-10 13:54:50,2025-05-10 13:54:59,9302,Succeeded
Match op zoekwaarde (Uitgave),2025-05-10 13:55:01,2025-05-10 13:55:17,16072,Succeeded
Match op zoekwaarde (Ontvangst),2025-05-10 13:55:18,2025-05-10 13:55:30,12660,Succeeded
Match op zoekwaarde incl. btw (Uitgave),2025-05-10 13:55:32,2025-05-10 13:55:48,16564,Succeeded
Match op zoekwaarde incl. btw (Ontvangst),2025-05-10 13:55:49,2025-05-10 13:56:14,24463,Succeeded
Afletterregel VPB (betalingskenmerk belastingdienst),2025-05-10 13:56:15,2025-05-10 13:56:46,30428,Succeeded
Afletterregel OB (betalingskenmerk belastingdienst),2025-05-10 13:56:47,2025-05-10 13:56:59,12104,Succeeded
Controle afletterregel OB (betalingskenmerk belastingdienst),2025-05-10 13:56:59,2025-05-10 13:57:10,11033,Succeeded
Afletterregel overboeking naar/overboeking van,2025-05-10 13:57:11,2025-05-10 13:58:29,77903,Succeeded
Afletterregel Motorrijtuigenbelasting (betalingskenmerk belastingdienst),2025-05-10 13:58:31,2025-05-10 13:58:40,9331,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst) niet afletteren,2025-05-10 13:58:41,2025-05-10 13:58:53,12337,Succeeded
Afletterregel loonheffing naheffing (betalingskenmerk belastingdienst),2025-05-10 13:58:54,2025-05-10 13:59:06,11139,Succeeded
Afletterregel loonheffing (betalingskenmerk belastingdienst),2025-05-10 13:59:07,2025-05-10 13:59:18,11207,Succeeded
Afletterregel Loonheffing november 2023,2025-05-10 13:59:19,2025-05-10 13:59:29,9978,Succeeded
Afletterregel kas (Uitgave),2025-05-10 13:59:30,2025-05-10 13:59:49,18306,Succeeded
Afletterregel kas (Ontvangst),2025-05-10 13:59:50,2025-05-10 14:00:10,20059,Succeeded
Afletterregel IB (betalingskenmerk belastingdienst),2025-05-10 14:00:11,2025-05-10 14:00:38,26556,Succeeded
Aanmaken afletterregel bank op deel van omschrijving en tegenrekening,2025-05-10 14:00:39,2025-05-10 14:00:49,10723,Succeeded
Vooruitontvangst via memoriaal,2025-05-10 14:00:51,2025-05-10 14:02:44,112186,Succeeded
Vooruitbetaling via memoriaal,2025-05-10 14:02:45,2025-05-10 14:03:52,67540,Succeeded
Openstaande post (crediteur) volledig boeken op betalingsverschillen,2025-05-10 14:03:54,2025-05-10 14:04:44,49787,Succeeded
Openstaande post crediteur boeken op twee grootboekrekeningen,2025-05-10 14:04:45,2025-05-10 14:05:38,53596,Succeeded
Openstaande posten TG 6,2025-05-10 14:05:40,2025-05-10 14:09:07,207227,Succeeded
Openstaande posten TG 4,2025-05-10 14:09:08,2025-05-10 14:22:02,773539,Succeeded
Vaste boeking niet in balans foutmelding,2025-05-10 14:22:03,2025-05-10 14:22:19,15617,Succeeded
Vaste boeking aanmaken,2025-05-10 14:22:20,2025-05-10 14:22:40,19803,Succeeded
Vaste boeking wijzigen,2025-05-10 14:22:40,2025-05-10 14:23:18,38066,Succeeded
Vaste boeking multiselect,2025-05-10 14:23:19,2025-05-10 14:23:52,33034,Succeeded
Vaste boeking verwijderen,2025-05-10 14:23:52,2025-05-10 14:24:07,14821,Succeeded
Nieuwe ING bank/spaarrekening NL44INGB6296399693 toevoegen,2025-05-10 14:24:08,2025-05-10 14:24:42,34099,Succeeded
Positief boeken van bankrekening naar spaarrekening,2025-05-10 14:24:43,2025-05-10 14:25:02,19681,Succeeded
Negatief boeken van de bankrekening naar de spaarrekening,2025-05-10 14:25:02,2025-05-10 14:25:21,18623,Succeeded
