description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-23 16:42:32,2025-05-23 16:46:53,260737,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-23 16:46:53,2025-05-23 16:46:56,2366,Succeeded
Instellen variabelen administratie urls 3,2025-05-23 16:46:57,2025-05-23 16:46:59,2443,Succeeded
Instellen variabelen,2025-05-23 16:47:00,2025-05-23 16:47:00,656,Succeeded
Instellen variabelen administratie urls 1,2025-05-23 16:47:01,2025-05-23 16:47:02,340,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-23 16:47:02,2025-05-23 16:48:28,86309,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-23 16:48:29,2025-05-23 16:48:49,20380,Succeeded
Importeren Import definities part 7,2025-05-23 16:48:51,2025-05-23 16:49:18,26885,Succeeded
Importeren Import definities part 6,2025-05-23 16:49:19,2025-05-23 16:49:47,27810,Succeeded
Importeren Import definities part 5,2025-05-23 16:49:48,2025-05-23 16:50:15,27471,Succeeded
Importeren Import definities part 4,2025-05-23 16:50:16,2025-05-23 16:51:36,80034,Succeeded
Importeren Import definities part 3,2025-05-23 16:51:38,2025-05-23 16:52:12,34043,Succeeded
Importeren Import definities part 2,2025-05-23 16:52:13,2025-05-23 16:52:41,28108,Succeeded
Importeren Import definities part 1,2025-05-23 16:52:42,2025-05-23 16:53:16,33764,Succeeded
Import volledige e-inkoopfactuur,2025-05-23 16:53:17,2025-05-23 16:53:51,34052,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-23 16:53:51,2025-05-23 16:54:06,14374,Succeeded
Grootboekrekening wijzigen,2025-05-23 16:54:07,2025-05-23 16:54:20,13223,Succeeded
Grootboekrekening kopiëren,2025-05-23 16:54:21,2025-05-23 16:54:35,14277,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-23 16:54:35,2025-05-23 16:54:45,9960,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-23 16:54:46,2025-05-23 16:54:59,12216,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-23 16:55:00,2025-05-23 16:55:23,22566,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-23 16:55:24,2025-05-23 16:55:42,18078,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-23 16:55:42,2025-05-23 16:55:56,13442,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-23 16:55:56,2025-05-23 16:56:13,17240,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-23 16:56:15,2025-05-23 16:57:48,93175,Succeeded
