description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-21 16:15:10,2025-05-21 16:21:06,356217,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-21 16:21:06,2025-05-21 16:21:11,4661,Succeeded
Instellen variabelen administratie urls 3,2025-05-21 16:21:12,2025-05-21 16:21:13,853,Succeeded
Instellen variabelen,2025-05-21 16:21:13,2025-05-21 16:21:14,505,Succeeded
Instellen variabelen administratie urls 1,2025-05-21 16:21:15,2025-05-21 16:21:16,1187,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-21 16:21:16,2025-05-21 16:23:14,117730,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-21 16:23:14,2025-05-21 16:23:38,23804,Succeeded
Importeren Import definities part 7,2025-05-21 16:23:40,2025-05-21 16:24:11,31037,Succeeded
Importeren Import definities part 6,2025-05-21 16:24:12,2025-05-21 16:24:43,30671,Succeeded
Importeren Import definities part 5,2025-05-21 16:24:44,2025-05-21 16:25:13,29188,Succeeded
Importeren Import definities part 4,2025-05-21 16:25:14,2025-05-21 16:26:36,81704,Succeeded
Importeren Import definities part 3,2025-05-21 16:26:37,2025-05-21 16:27:12,34522,Succeeded
Importeren Import definities part 2,2025-05-21 16:27:13,2025-05-21 16:27:41,27671,Succeeded
Importeren Import definities part 1,2025-05-21 16:27:42,2025-05-21 16:28:36,54302,Succeeded
Import volledige e-inkoopfactuur,2025-05-21 16:28:37,2025-05-21 16:29:32,55006,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-21 16:29:33,2025-05-21 16:29:49,16907,Succeeded
Grootboekrekening wijzigen,2025-05-21 16:29:51,2025-05-21 16:30:15,24244,Succeeded
Grootboekrekening kopiëren,2025-05-21 16:30:15,2025-05-21 16:30:29,13825,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-21 16:30:29,2025-05-21 16:30:39,9868,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-21 16:30:41,2025-05-21 16:31:00,19201,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-21 16:31:01,2025-05-21 16:31:55,54191,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-21 16:31:57,2025-05-21 16:32:49,52148,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 16:32:49,2025-05-21 16:33:05,15699,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-21 16:33:05,2025-05-21 16:33:42,36889,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-21 16:33:43,2025-05-21 16:35:23,100168,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-21 16:35:25,2025-05-21 16:35:40,15159,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-21 16:35:41,2025-05-21 16:36:07,26491,Succeeded
