description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-12 09:04:00,2025-05-12 09:09:44,344443,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-12 09:09:45,2025-05-12 09:09:50,5093,Succeeded
Instellen variabelen administratie urls 3,2025-05-12 09:09:52,2025-05-12 09:09:54,2074,Succeeded
Instellen variabelen,2025-05-12 09:09:54,2025-05-12 09:09:55,1018,Succeeded
Instellen variabelen administratie urls 1,2025-05-12 09:09:56,2025-05-12 09:09:57,601,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-12 09:09:57,2025-05-12 09:11:51,114123,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-12 09:11:51,2025-05-12 09:12:14,23194,Succeeded
Importeren Import definities part 7,2025-05-12 09:12:17,2025-05-12 09:12:48,30875,Succeeded
Importeren Import definities part 6,2025-05-12 09:12:49,2025-05-12 09:13:18,28821,Succeeded
Importeren Import definities part 5,2025-05-12 09:13:19,2025-05-12 09:13:47,28138,Succeeded
Importeren Import definities part 4,2025-05-12 09:13:49,2025-05-12 09:15:11,82081,Succeeded
Importeren Import definities part 3,2025-05-12 09:15:12,2025-05-12 09:15:46,34082,Succeeded
Importeren Import definities part 2,2025-05-12 09:15:47,2025-05-12 09:16:35,47901,Succeeded
Importeren Import definities part 1,2025-05-12 09:16:36,2025-05-12 09:17:10,34215,Succeeded
Import volledige e-inkoopfactuur,2025-05-12 09:17:12,2025-05-12 09:18:06,54655,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-12 09:18:07,2025-05-12 09:18:21,13855,Succeeded
Grootboekrekening wijzigen,2025-05-12 09:18:22,2025-05-12 09:18:47,24658,Succeeded
Grootboekrekening kopiëren,2025-05-12 09:18:47,2025-05-12 09:19:01,14256,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-12 09:19:01,2025-05-12 09:19:11,9679,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-12 09:19:12,2025-05-12 09:19:31,18727,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-12 09:19:32,2025-05-12 09:20:27,55056,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-12 09:20:29,2025-05-12 09:21:17,48766,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-12 09:21:18,2025-05-12 09:21:37,18781,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-12 09:21:37,2025-05-12 09:22:14,36743,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-12 09:22:15,2025-05-12 09:23:55,99966,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-12 09:23:56,2025-05-12 09:24:11,15241,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-12 09:24:12,2025-05-12 09:24:39,26396,Succeeded
