description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-12 03:24:51,2025-05-12 03:30:38,346691,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-12 03:30:38,2025-05-12 03:30:44,5767,Succeeded
Instellen variabelen administratie urls 3,2025-05-12 03:30:46,2025-05-12 03:30:46,593,Succeeded
Instellen variabelen,2025-05-12 03:30:47,2025-05-12 03:30:47,636,Succeeded
Instellen variabelen administratie urls 1,2025-05-12 03:30:48,2025-05-12 03:30:50,1700,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-12 03:30:50,2025-05-12 03:32:39,109278,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-12 03:32:40,2025-05-12 03:33:03,23299,Succeeded
Importeren Import definities part 7,2025-05-12 03:33:05,2025-05-12 03:33:36,30835,Succeeded
Importeren Import definities part 6,2025-05-12 03:33:37,2025-05-12 03:34:06,29005,Succeeded
Importeren Import definities part 5,2025-05-12 03:34:07,2025-05-12 03:34:55,47950,Succeeded
Importeren Import definities part 4,2025-05-12 03:34:57,2025-05-12 03:36:19,82021,Succeeded
Importeren Import definities part 3,2025-05-12 03:36:20,2025-05-12 03:36:55,35418,Succeeded
Importeren Import definities part 2,2025-05-12 03:36:57,2025-05-12 03:37:26,29808,Succeeded
Importeren Import definities part 1,2025-05-12 03:37:28,2025-05-12 03:38:03,35010,Succeeded
Import volledige e-inkoopfactuur,2025-05-12 03:38:04,2025-05-12 03:39:01,57221,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-12 03:39:01,2025-05-12 03:39:16,14844,Succeeded
Grootboekrekening wijzigen,2025-05-12 03:39:18,2025-05-12 03:39:42,24054,Succeeded
Grootboekrekening kopiëren,2025-05-12 03:39:42,2025-05-12 03:39:57,14850,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-12 03:39:57,2025-05-12 03:40:07,9863,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-12 03:40:08,2025-05-12 03:40:24,16480,Succeeded
