description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-13 11:58:35,2025-05-13 12:04:21,346672,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-13 12:04:22,2025-05-13 12:04:27,5389,Succeeded
Instellen variabelen administratie urls 3,2025-05-13 12:04:28,2025-05-13 12:04:31,2215,Succeeded
Instellen variabelen,2025-05-13 12:04:31,2025-05-13 12:04:32,1117,Succeeded
Instellen variabelen administratie urls 1,2025-05-13 12:04:33,2025-05-13 12:04:34,822,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-13 12:04:34,2025-05-13 12:06:26,112001,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-13 12:06:27,2025-05-13 12:06:50,23262,Succeeded
Importeren Import definities part 7,2025-05-13 12:06:52,2025-05-13 12:07:23,31054,Succeeded
Importeren Import definities part 6,2025-05-13 12:07:25,2025-05-13 12:07:53,28619,Succeeded
Importeren Import definities part 5,2025-05-13 12:07:54,2025-05-13 12:08:22,27612,Succeeded
Importeren Import definities part 4,2025-05-13 12:08:23,2025-05-13 12:10:06,103093,Succeeded
Importeren Import definities part 3,2025-05-13 12:10:08,2025-05-13 12:11:05,57881,Succeeded
Importeren Import definities part 2,2025-05-13 12:11:07,2025-05-13 12:11:34,27746,Succeeded
Importeren Import definities part 1,2025-05-13 12:11:36,2025-05-13 12:12:09,33464,Succeeded
Import volledige e-inkoopfactuur,2025-05-13 12:12:10,2025-05-13 12:13:08,58000,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-13 12:13:08,2025-05-13 12:13:23,14651,Succeeded
Grootboekrekening wijzigen,2025-05-13 12:13:24,2025-05-13 12:13:49,24178,Succeeded
Grootboekrekening kopiëren,2025-05-13 12:13:49,2025-05-13 12:14:03,13784,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-13 12:14:03,2025-05-13 12:14:13,9825,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-13 12:14:14,2025-05-13 12:14:31,16708,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-13 12:14:32,2025-05-13 12:15:32,60479,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-13 12:15:34,2025-05-13 12:16:23,49275,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 12:16:23,2025-05-13 12:16:43,19390,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-13 12:16:43,2025-05-13 12:17:17,34125,Succeeded
Controle van fiscale plan bij vaste activa. Restwaarde moet aangevinkt zijn.,2025-05-13 12:17:18,2025-05-13 12:18:59,100994,Succeeded
inrichten van betalingskorting op de inkoopfactuur - crediteur niveau,2025-05-13 12:19:01,2025-05-13 12:19:16,15268,Succeeded
Aanmaken Rabobank rekening bij Holding t.b.v. inlezen Rabobank Payments Insight bestand.,2025-05-13 12:19:17,2025-05-13 12:19:44,26866,Succeeded
Aanmaken ondernemer in Internet,2025-05-13 12:19:45,2025-05-13 12:20:02,17203,Succeeded
Nieuwe ING bank/spaarrekening NL05INGB6289099205 toevoegen,2025-05-13 12:20:04,2025-05-13 12:21:09,65641,Succeeded
Dubbele inkoopfactuur 1 aanmaken,2025-05-13 12:21:10,2025-05-13 12:21:30,19142,Succeeded
Aanmaken vast activa in ICT B.V. (testen POA 293743),2025-05-13 12:21:31,2025-05-13 12:22:00,29460,Succeeded
Afschrijvingen triggeren ICT B.V.,2025-05-13 12:22:01,2025-05-13 12:22:11,10232,Succeeded
Aanmaken vaste activa - Consultancy B.V.,2025-05-13 12:22:12,2025-05-13 12:22:31,18883,Succeeded
Afschrijvingen triggeren,2025-05-13 12:22:31,2025-05-13 12:22:40,8837,Succeeded
Incassomachtigingen toevoegen in ICT B.V.,2025-05-13 12:22:41,2025-05-13 12:23:10,28579,Succeeded
Aanmaken verkoopfactuur met betaalwijze Incasso tbv controlelijst betalingen onderweg,2025-05-13 12:23:10,2025-05-13 12:24:04,53405,Succeeded
Betaling doen in Holding B.V.,2025-05-13 12:24:05,2025-05-13 12:25:21,76460,Succeeded
