description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-13 17:37:40,2025-05-13 17:43:27,347400,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-13 17:43:27,2025-05-13 17:43:30,2238,Succeeded
Instellen variabelen administratie urls 3,2025-05-13 17:43:31,2025-05-13 17:43:32,719,Succeeded
Instellen variabelen,2025-05-13 17:43:32,2025-05-13 17:43:32,534,Succeeded
Instellen variabelen administratie urls 1,2025-05-13 17:43:34,2025-05-13 17:43:35,1626,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-13 17:43:35,2025-05-13 17:45:31,115924,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-13 17:45:32,2025-05-13 17:45:55,23882,Succeeded
Importeren Import definities part 7,2025-05-13 17:45:58,2025-05-13 17:46:29,30887,Succeeded
Importeren Import definities part 6,2025-05-13 17:46:30,2025-05-13 17:46:59,28970,Succeeded
Importeren Import definities part 5,2025-05-13 17:47:00,2025-05-13 17:47:27,27500,Succeeded
Importeren Import definities part 4,2025-05-13 17:47:29,2025-05-13 17:48:50,81469,Succeeded
Importeren Import definities part 3,2025-05-13 17:48:51,2025-05-13 17:49:46,54886,Succeeded
Importeren Import definities part 2,2025-05-13 17:49:47,2025-05-13 17:50:15,27397,Succeeded
Importeren Import definities part 1,2025-05-13 17:50:16,2025-05-13 17:50:50,33514,Succeeded
Import volledige e-inkoopfactuur,2025-05-13 17:50:51,2025-05-13 17:51:51,59836,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-13 17:51:51,2025-05-13 17:52:05,14576,Succeeded
Grootboekrekening wijzigen,2025-05-13 17:52:07,2025-05-13 17:52:30,23341,Succeeded
Grootboekrekening kopiëren,2025-05-13 17:52:30,2025-05-13 17:52:44,13775,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-13 17:52:44,2025-05-13 17:52:54,9865,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-13 17:52:55,2025-05-13 17:53:13,17996,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-13 17:53:15,2025-05-13 17:54:11,56010,Succeeded
