description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-12 14:42:21,2025-05-12 14:48:09,347203,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-12 14:48:09,2025-05-12 14:48:14,4673,Succeeded
Instellen variabelen administratie urls 3,2025-05-12 14:48:15,2025-05-12 14:48:16,847,Succeeded
Instellen variabelen,2025-05-12 14:48:16,2025-05-12 14:48:21,5027,Succeeded
Instellen variabelen administratie urls 1,2025-05-12 14:48:22,2025-05-12 14:48:30,8238,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-12 14:48:30,2025-05-12 14:50:49,138854,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-12 14:50:50,2025-05-12 14:51:13,23057,Succeeded
Importeren Import definities part 7,2025-05-12 14:51:15,2025-05-12 14:51:43,28016,Succeeded
Importeren Import definities part 6,2025-05-12 14:51:44,2025-05-12 14:52:11,27387,Succeeded
Importeren Import definities part 5,2025-05-12 14:52:12,2025-05-12 14:52:40,27761,Succeeded
Importeren Import definities part 4,2025-05-12 14:52:41,2025-05-12 14:54:02,81117,Succeeded
Importeren Import definities part 3,2025-05-12 14:54:04,2025-05-12 14:54:39,34872,Succeeded
Importeren Import definities part 2,2025-05-12 14:54:40,2025-05-12 14:55:08,28012,Succeeded
Importeren Import definities part 1,2025-05-12 14:55:09,2025-05-12 14:55:43,33798,Succeeded
Import volledige e-inkoopfactuur,2025-05-12 14:55:44,2025-05-12 14:56:44,59655,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-12 14:56:44,2025-05-12 14:56:59,15604,Succeeded
Grootboekrekening wijzigen,2025-05-12 14:57:01,2025-05-12 14:57:26,24700,Succeeded
Grootboekrekening kopiëren,2025-05-12 14:57:26,2025-05-12 14:57:40,14505,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-12 14:57:41,2025-05-12 14:57:50,9700,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-12 14:57:51,2025-05-12 14:58:05,14029,Succeeded
Activering verkoopregels aan in import b.v.,2025-05-12 14:58:07,2025-05-12 14:59:12,64778,Succeeded
Verkoopproduct voor gebruik forfatair / Speciaal tarief toevoegen,2025-05-12 14:59:13,2025-05-12 15:00:04,51096,Succeeded
Activering inschakelen voor verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-12 15:00:04,2025-05-12 15:00:23,18888,Succeeded
Voorbereiding - Verkoop op rekening met forfatair / Speciaal btw-tarief,2025-05-12 15:00:24,2025-05-12 15:00:59,35771,Succeeded
