description,startTime,endTime,duration,status
Aanmaken aanmaken met gebruik van de KvK koppeling in een geconverteerde omgeving - Mantel Utrecht B.V.,2025-05-24 14:27:57,2025-05-24 14:32:19,261912,Succeeded
Instellen variabelen administratie urls na aanmaken adminstratie,2025-05-24 14:32:19,2025-05-24 14:32:21,1878,Succeeded
Instellen variabelen,2025-05-24 14:32:23,2025-05-24 14:32:24,229,Succeeded
Instellen variabelen administratie urls 3,2025-05-24 14:32:23,2025-05-24 14:32:23,419,Succeeded
Instellen variabelen administratie urls 1,2025-05-24 14:32:25,2025-05-24 14:32:26,624,Succeeded
Aanmaken nieuwe auditfile op basis van boekjaar in ICT B.V.,2025-05-24 14:32:26,2025-05-24 14:33:09,42795,Succeeded
Aanmaken nieuwe auditfile op basis van periode in ICT B.V.,2025-05-24 14:33:09,2025-05-24 14:33:29,20137,Succeeded
Importeren Import definities part 7,2025-05-24 14:33:31,2025-05-24 14:33:58,27555,Succeeded
Importeren Import definities part 6,2025-05-24 14:34:00,2025-05-24 14:34:27,27729,Succeeded
Importeren Import definities part 5,2025-05-24 14:34:28,2025-05-24 14:34:56,27485,Succeeded
Importeren Import definities part 4,2025-05-24 14:34:57,2025-05-24 14:36:18,80834,Succeeded
Importeren Import definities part 3,2025-05-24 14:36:19,2025-05-24 14:36:53,33858,Succeeded
Importeren Import definities part 2,2025-05-24 14:36:54,2025-05-24 14:37:22,27702,Succeeded
Importeren Import definities part 1,2025-05-24 14:37:23,2025-05-24 14:37:56,33512,Succeeded
Import volledige e-inkoopfactuur,2025-05-24 14:37:58,2025-05-24 14:38:31,33448,Succeeded
Import onvolledige e-inkoopfactuur,2025-05-24 14:38:31,2025-05-24 14:38:44,13042,Succeeded
Grootboekrekening wijzigen,2025-05-24 14:38:46,2025-05-24 14:38:58,12535,Succeeded
Grootboekrekening kopiëren,2025-05-24 14:38:58,2025-05-24 14:39:13,14897,Succeeded
Controle op conversie van geblokkeerde grootboekrekening - Nummer mag niet leeg zijn,2025-05-24 14:39:14,2025-05-24 14:39:24,10405,Succeeded
Verkoopregels activering aan ict b.v.,2025-05-24 14:39:25,2025-05-24 14:39:36,10772,Succeeded
